m,g0_cooperative,g0_conditional_cooperator,g0_compensating_cooperator,g0_selfish,g0_sanctioning,g1_cooperative,g1_conditional_cooperator,g1_compensating_cooperator,g1_selfish,g1_sanctioning,g2_cooperative,g2_conditional_cooperator,g2_compensating_cooperator,g2_selfish,g2_sanctioning,g3_cooperative,g3_conditional_cooperator,g3_compensating_cooperator,g3_selfish,g3_sanctioning,welfare_efficiency,collapsed
4,1,0,0,0,1,0,0,0,1,1,0,0,1,0,1,0,1,0,1,0,0.14093850060599708,True
4,1,0,0,0,1,0,0,0,1,1,0,0,1,0,1,0,1,1,0,0,0.9399999999999994,False
4,1,0,0,0,1,0,0,0,1,1,0,0,1,0,1,0,2,0,0,0,0.9399999999999994,False
4,1,0,0,0,1,0,0,0,1,1,0,0,1,0,1,1,0,0,0,1,0.9199999999999993,False
4,1,0,0,0,1,0,0,0,1,1,0,0,1,0,1,1,0,0,1,0,0.9280975349622452,False
4,1,0,0,0,1,0,0,0,1,1,0,0,1,0,1,1,0,1,0,0,0.9399999999999994,False
4,1,0,0,0,1,0,0,0,1,1,0,0,1,0,1,1,1,0,0,0,0.9399999999999994,False
4,1,0,0,0,1,0,0,0,1,1,0,0,1,0,1,2,0,0,0,0,0.9399999999999994,False
4,1,0,0,0,1,0,0,0,1,1,0,0,1,1,0,0,0,0,0,2,0.9080975349622453,False
4,1,0,0,0,1,0,0,0,1,1,0,0,1,1,0,0,0,0,1,1,0.9214526579650508,False
4,1,0,0,0,1,0,0,0,1,1,0,0,1,1,0,0,0,0,2,0,0.05947665573328902,True
4,1,0,0,0,1,0,0,0,1,1,0,0,1,1,0,0,0,1,0,1,0.9282850111068383,False
4,1,0,0,0,1,0,0,0,1,1,0,0,1,1,0,0,0,1,1,0,0.1519616661448114,True
4,1,0,0,0,1,0,0,0,1,1,0,0,1,1,0,0,0,2,0,0,0.9489580796627396,False
4,1,0,0,0,1,0,0,0,1,1,0,0,1,1,0,0,1,0,0,1,0.9254682719647009,False
4,1,0,0,0,1,0,0,0,1,1,0,0,1,1,0,0,1,0,1,0,0.06544684973733234,True
4,1,0,0,0,1,0,0,0,1,1,0,0,1,1,0,0,1,1,0,0,0.16204317063034962,True
4,1,0,0,0,1,0,0,0,1,1,0,0,1,1,0,0,2,0,0,0,0.06894719938504068,True
4,1,0,0,0,1,0,0,0,1,1,0,0,1,1,0,1,0,0,0,1,0.9280975349622452,False
4,1,0,0,0,1,0,0,0,1,1,0,0,1,1,0,1,0,0,1,0,0.1519616661448114,True
4,1,0,0,0,1,0,0,0,1,1,0,0,1,1,0,1,0,1,0,0,0.9482850111068383,False
4,1,0,0,0,1,0,0,0,1,1,0,0,1,1,0,1,1,0,0,0,0.16093850060599707,True
4,1,0,0,0,1,0,0,0,1,1,0,0,1,1,0,2,0,0,0,0,0.9480975349622451,False
4,1,0,0,0,1,0,0,0,1,1,0,0,2,0,0,0,0,0,0,2,0.9199999999999993,False
4,1,0,0,0,1,0,0,0,1,1,0,0,2,0,0,0,0,0,1,1,0.9399999999999994,False
4,1,0,0,0,1,0,0,0,1,1,0,0,2,0,0,0,0,0,2,0,0.1519616661448114,True
4,1,0,0,0,1,0,0,0,1,1,0,0,2,0,0,0,0,1,0,1,0.9399999999999994,False
4,1,0,0,0,1,0,0,0,1,1,0,0,2,0,0,0,0,1,1,0,0.9489580796627396,False
4,1,0,0,0,1,0,0,0,1,1,0,0,2,0,0,0,0,2,0,0,0.9599999999999996,False
4,1,0,0,0,1,0,0,0,1,1,0,0,2,0,0,0,1,0,0,1,0.9399999999999994,False
4,1,0,0,0,1,0,0,0,1,1,0,0,2,0,0,0,1,0,1,0,0.16204317063034962,True
4,1,0,0,0,1,0,0,0,1,1,0,0,2,0,0,0,1,1,0,0,0.9599999999999996,False
4,1,0,0,0,1,0,0,0,1,1,0,0,2,0,0,0,2,0,0,0,0.9599999999999996,False
4,1,0,0,0,1,0,0,0,1,1,0,0,2,0,0,1,0,0,0,1,0.9399999999999994,False
4,1,0,0,0,1,0,0,0,1,1,0,0,2,0,0,1,0,0,1,0,0.9482850111068383,False
4,1,0,0,0,1,0,0,0,1,1,0,0,2,0,0,1,0,1,0,0,0.9599999999999996,False
4,1,0,0,0,1,0,0,0,1,1,0,0,2,0,0,1,1,0,0,0,0.9599999999999996,False
4,1,0,0,0,1,0,0,0,1,1,0,0,2,0,0,2,0,0,0,0,0.9599999999999996,False
4,1,0,0,0,1,0,0,0,1,1,0,1,0,0,1,0,0,0,0,2,0.8999999999999991,False
4,1,0,0,0,1,0,0,0,1,1,0,1,0,0,1,0,0,0,1,1,0.9199999999999993,False
4,1,0,0,0,1,0,0,0,1,1,0,1,0,0,1,0,0,0,2,0,0.0732941659380919,True
4,1,0,0,0,1,0,0,0,1,1,0,1,0,0,1,0,0,1,0,1,0.9199999999999993,False
4,1,0,0,0,1,0,0,0,1,1,0,1,0,0,1,0,0,1,1,0,0.9254682719647009,False
4,1,0,0,0,1,0,0,0,1,1,0,1,0,0,1,0,0,2,0,0,0.9399999999999994,False
4,1,0,0,0,1,0,0,0,1,1,0,1,0,0,1,0,1,0,0,1,0.9199999999999993,False
4,1,0,0,0,1,0,0,0,1,1,0,1,0,0,1,0,1,0,1,0,0.08023620813535193,True
4,1,0,0,0,1,0,0,0,1,1,0,1,0,0,1,0,1,1,0,0,0.9399999999999994,False
4,1,0,0,0,1,0,0,0,1,1,0,1,0,0,1,0,2,0,0,0,0.9399999999999994,False
4,1,0,0,0,1,0,0,0,1,1,0,1,0,0,1,1,0,0,0,1,0.9199999999999993,False
4,1,0,0,0,1,0,0,0,1,1,0,1,0,0,1,1,0,0,1,0,0.9254809336055012,False
4,1,0,0,0,1,0,0,0,1,1,0,1,0,0,1,1,0,1,0,0,0.9399999999999994,False
4,1,0,0,0,1,0,0,0,1,1,0,1,0,0,1,1,1,0,0,0,0.9399999999999994,False
4,1,0,0,0,1,0,0,0,1,1,0,1,0,0,1,2,0,0,0,0,0.9399999999999994,False
4,1,0,0,0,1,0,0,0,1,1,0,1,0,1,0,0,0,0,0,2,0.11980616078150391,True
4,1,0,0,0,1,0,0,0,1,1,0,1,0,1,0,0,0,0,1,1,0.08023620811507866,True
4,1,0,0,0,1,0,0,0,1,1,0,1,0,1,0,0,0,0,2,0,0.0436339301930094,True
4,1,0,0,0,1,0,0,0,1,1,0,1,0,1,0,0,0,1,0,1,0.14093850060599708,True
4,1,0,0,0,1,0,0,0,1,1,0,1,0,1,0,0,0,1,1,0,0.06544684973733234,True
4,1,0,0,0,1,0,0,0,1,1,0,1,0,1,0,0,0,2,0,0,0.16204317063034962,True
4,1,0,0,0,1,0,0,0,1,1,0,1,0,1,0,0,1,0,0,1,0.08023620813535193,True
4,1,0,0,0,1,0,0,0,1,1,0,1,0,1,0,0,1,0,1,0,0.04700849865022121,True
4,1,0,0,0,1,0,0,0,1,1,0,1,0,1,0,0,1,1,0,0,0.06894719938504068,True
4,1,0,0,0,1,0,0,0,1,1,0,1,0,1,0,0,2,0,0,0,0.048935424703577764,True
4,1,0,0,0,1,0,0,0,1,1,0,1,0,1,0,1,0,0,0,1,0.13980616078150387,True
4,1,0,0,0,1,0,0,0,1,1,0,1,0,1,0,1,0,0,1,0,0.06544684973733234,True
4,1,0,0,0,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,0,0.16093850060599707,True
4,1,0,0,0,1,0,0,0,1,1,0,1,0,1,0,1,1,0,0,0,0.06847124997537705,True
4,1,0,0,0,1,0,0,0,1,1,0,1,0,1,0,2,0,0,0,0,0.15980616078150384,True
4,1,0,0,0,1,0,0,0,1,1,0,1,1,0,0,0,0,0,0,2,0.9199999999999993,False
4,1,0,0,0,1,0,0,0,1,1,0,1,1,0,0,0,0,0,1,1,0.9399999999999994,False
4,1,0,0,0,1,0,0,0,1,1,0,1,1,0,0,0,0,0,2,0,0.06544684973733234,True
4,1,0,0,0,1,0,0,0,1,1,0,1,1,0,0,0,0,1,0,1,0.9399999999999994,False
4,1,0,0,0,1,0,0,0,1,1,0,1,1,0,0,0,0,1,1,0,0.16204317063034962,True
4,1,0,0,0,1,0,0,0,1,1,0,1,1,0,0,0,0,2,0,0,0.9599999999999996,False
4,1,0,0,0,1,0,0,0,1,1,0,1,1,0,0,0,1,0,0,1,0.9399999999999994,False
4,1,0,0,0,1,0,0,0,1,1,0,1,1,0,0,0,1,0,1,0,0.06894719938504068,True
4,1,0,0,0,1,0,0,0,1,1,0,1,1,0,0,0,1,1,0,0,0.9599999999999996,False
4,1,0,0,0,1,0,0,0,1,1,0,1,1,0,0,0,2,0,0,0,0.9599999999999996,False
4,1,0,0,0,1,0,0,0,1,1,0,1,1,0,0,1,0,0,0,1,0.9399999999999994,False
4,1,0,0,0,1,0,0,0,1,1,0,1,1,0,0,1,0,0,1,0,0.16093850060599707,True
4,1,0,0,0,1,0,0,0,1,1,0,1,1,0,0,1,0,1,0,0,0.9599999999999996,False
4,1,0,0,0,1,0,0,0,1,1,0,1,1,0,0,1,1,0,0,0,0.9599999999999996,False
4,1,0,0,0,1,0,0,0,1,1,0,1,1,0,0,2,0,0,0,0,0.9599999999999996,False
4,1,0,0,0,1,0,0,0,1,1,0,2,0,0,0,0,0,0,0,2,0.9199999999999993,False
4,1,0,0,0,1,0,0,0,1,1,0,2,0,0,0,0,0,0,1,1,0.9399999999999994,False
4,1,0,0,0,1,0,0,0,1,1,0,2,0,0,0,0,0,0,2,0,0.04700849865022121,True
4,1,0,0,0,1,0,0,0,1,1,0,2,0,0,0,0,0,1,0,1,0.9399999999999994,False
4,1,0,0,0,1,0,0,0,1,1,0,2,0,0,0,0,0,1,1,0,0.06894719938504068,True
4,1,0,0,0,1,0,0,0,1,1,0,2,0,0,0,0,0,2,0,0,0.9599999999999996,False
4,1,0,0,0,1,0,0,0,1,1,0,2,0,0,0,0,1,0,0,1,0.9399999999999994,False
4,1,0,0,0,1,0,0,0,1,1,0,2,0,0,0,0,1,0,1,0,0.048935424703577764,True
4,1,0,0,0,1,0,0,0,1,1,0,2,0,0,0,0,1,1,0,0,0.9599999999999996,False
4,1,0,0,0,1,0,0,0,1,1,0,2,0,0,0,0,2,0,0,0,0.9599999999999996,False
4,1,0,0,0,1,0,0,0,1,1,0,2,0,0,0,1,0,0,0,1,0.9399999999999994,False
4,1,0,0,0,1,0,0,0,1,1,0,2,0,0,0,1,0,0,1,0,0.06847124997537705,True
4,1,0,0,0,1,0,0,0,1,1,0,2,0,0,0,1,0,1,0,0,0.9599999999999996,False
4,1,0,0,0,1,0,0,0,1,1,0,2,0,0,0,1,1,0,0,0,0.9599999999999996,False
4,1,0,0,0,1,0,0,0,1,1,0,2,0,0,0,2,0,0,0,0,0.9599999999999996,False
4,1,0,0,0,1,0,0,0,1,1,1,0,0,0,1,0,0,0,0,2,0.8999999999999991,False
4,1,0,0,0,1,0,0,0,1,1,1,0,0,0,1,0,0,0,1,1,0.9199999999999993,False
4,1,0,0,0,1,0,0,0,1,1,1,0,0,0,1,0,0,0,2,0,0.13196166614481142,True
4,1,0,0,0,1,0,0,0,1,1,1,0,0,0,1,0,0,1,0,1,0.9199999999999993,False
4,1,0,0,0,1,0,0,0,1,1,1,0,0,0,1,0,0,1,1,0,0.9280975349622452,False
4,1,0,0,0,1,0,0,0,1,1,1,0,0,0,1,0,0,2,0,0,0.9399999999999994,False
4,1,0,0,0,1,0,0,0,1,1,1,0,0,0,1,0,1,0,0,1,0.9199999999999993,False
4,1,0,0,0,1,0,0,0,1,1,1,0,0,0,1,0,1,0,1,0,0.13980616078150387,True
4,1,0,0,0,1,0,0,0,1,1,1,0,0,0,1,0,1,1,0,0,0.9399999999999994,False
4,1,0,0,0,1,0,0,0,1,1,1,0,0,0,1,0,2,0,0,0,0.9399999999999994,False
4,1,0,0,0,1,0,0,0,1,1,1,0,0,0,1,1,0,0,0,1,0.9199999999999993,False
4,1,0,0,0,1,0,0,0,1,1,1,0,0,0,1,1,0,0,1,0,0.926859022262575,False
4,1,0,0,0,1,0,0,0,1,1,1,0,0,0,1,1,0,1,0,0,0.9399999999999994,False
4,1,0,0,0,1,0,0,0,1,1,1,0,0,0,1,1,1,0,0,0,0.9399999999999994,False
4,1,0,0,0,1,0,0,0,1,1,1,0,0,0,1,2,0,0,0,0,0.9399999999999994,False
4,1,0,0,0,1,0,0,0,1,1,1,0,0,1,0,0,0,0,0,2,0.906859022262575,False
4,1,0,0,0,1,0,0,0,1,1,1,0,0,1,0,0,0,0,1,1,0.9204788402540893,False
4,1,0,0,0,1,0,0,0,1,1,1,0,0,1,0,0,0,0,2,0,0.05947665573328902,True
4,1,0,0,0,1,0,0,0,1,1,1,0,0,1,0,0,0,1,0,1,0.9280975349622452,False
4,1,0,0,0,1,0,0,0,1,1,1,0,0,1,0,0,0,1,1,0,0.1519616661448114,True
4,1,0,0,0,1,0,0,0,1,1,1,0,0,1,0,0,0,2,0,0,0.9482850111068383,False
4,1,0,0,0,1,0,0,0,1,1,1,0,0,1,0,0,1,0,0,1,0.9254809336055012,False
4,1,0,0,0,1,0,0,0,1,1,1,0,0,1,0,0,1,0,1,0,0.06544684973733234,True
4,1,0,0,0,1,0,0,0,1,1,1,0,0,1,0,0,1,1,0,0,0.16093850060599707,True
4,1,0,0,0,1,0,0,0,1,1,1,0,0,1,0,0,2,0,0,0,0.06847124997537705,True
4,1,0,0,0,1,0,0,0,1,1,1,0,0,1,0,1,0,0,0,1,0.926859022262575,False
4,1,0,0,0,1,0,0,0,1,1,1,0,0,1,0,1,0,0,1,0,0.1519616661448114,True
4,1,0,0,0,1,0,0,0,1,1,1,0,0,1,0,1,0,1,0,0,0.9480975349622451,False
4,1,0,0,0,1,0,0,0,1,1,1,0,0,1,0,1,1,0,0,0,0.15980616078150384,True
4,1,0,0,0,1,0,0,0,1,1,1,0,0,1,0,2,0,0,0,0,0.946859022262575,False
4,1,0,0,0,1,0,0,0,1,1,1,0,1,0,0,0,0,0,0,2,0.9199999999999993,False
4,1,0,0,0,1,0,0,0,1,1,1,0,1,0,0,0,0,0,1,1,0.9399999999999994,False
4,1,0,0,0,1,0,0,0,1,1,1,0,1,0,0,0,0,0,2,0,0.1519616661448114,True
4,1,0,0,0,1,0,0,0,1,1,1,0,1,0,0,0,0,1,0,1,0.9399999999999994,False
4,1,0,0,0,1,0,0,0,1,1,1,0,1,0,0,0,0,1,1,0,0.9482850111068383,False
4,1,0,0,0,1,0,0,0,1,1,1,0,1,0,0,0,0,2,0,0,0.9599999999999996,False
4,1,0,0,0,1,0,0,0,1,1,1,0,1,0,0,0,1,0,0,1,0.9399999999999994,False
4,1,0,0,0,1,0,0,0,1,1,1,0,1,0,0,0,1,0,1,0,0.16093850060599707,True
4,1,0,0,0,1,0,0,0,1,1,1,0,1,0,0,0,1,1,0,0,0.9599999999999996,False
4,1,0,0,0,1,0,0,0,1,1,1,0,1,0,0,0,2,0,0,0,0.9599999999999996,False
4,1,0,0,0,1,0,0,0,1,1,1,0,1,0,0,1,0,0,0,1,0.9399999999999994,False
4,1,0,0,0,1,0,0,0,1,1,1,0,1,0,0,1,0,0,1,0,0.9480975349622451,False
4,1,0,0,0,1,0,0,0,1,1,1,0,1,0,0,1,0,1,0,0,0.9599999999999996,False
4,1,0,0,0,1,0,0,0,1,1,1,0,1,0,0,1,1,0,0,0,0.9599999999999996,False
4,1,0,0,0,1,0,0,0,1,1,1,0,1,0,0,2,0,0,0,0,0.9599999999999996,False
4,1,0,0,0,1,0,0,0,1,1,1,1,0,0,0,0,0,0,0,2,0.9199999999999993,False
4,1,0,0,0,1,0,0,0,1,1,1,1,0,0,0,0,0,0,1,1,0.9399999999999994,False
4,1,0,0,0,1,0,0,0,1,1,1,1,0,0,0,0,0,0,2,0,0.06544684973733234,True
4,1,0,0,0,1,0,0,0,1,1,1,1,0,0,0,0,0,1,0,1,0.9399999999999994,False
4,1,0,0,0,1,0,0,0,1,1,1,1,0,0,0,0,0,1,1,0,0.16093850060599707,True
4,1,0,0,0,1,0,0,0,1,1,1,1,0,0,0,0,0,2,0,0,0.9599999999999996,False
4,1,0,0,0,1,0,0,0,1,1,1,1,0,0,0,0,1,0,0,1,0.9399999999999994,False
4,1,0,0,0,1,0,0,0,1,1,1,1,0,0,0,0,1,0,1,0,0.06847124997537705,True
4,1,0,0,0,1,0,0,0,1,1,1,1,0,0,0,0,1,1,0,0,0.9599999999999996,False
4,1,0,0,0,1,0,0,0,1,1,1,1,0,0,0,0,2,0,0,0,0.9599999999999996,False
4,1,0,0,0,1,0,0,0,1,1,1,1,0,0,0,1,0,0,0,1,0.9399999999999994,False
4,1,0,0,0,1,0,0,0,1,1,1,1,0,0,0,1,0,0,1,0,0.15980616078150384,True
4,1,0,0,0,1,0,0,0,1,1,1,1,0,0,0,1,0,1,0,0,0.9599999999999996,False
4,1,0,0,0,1,0,0,0,1,1,1,1,0,0,0,1,1,0,0,0,0.9599999999999996,False
4,1,0,0,0,1,0,0,0,1,1,1,1,0,0,0,2,0,0,0,0,0.9599999999999996,False
4,1,0,0,0,1,0,0,0,1,1,2,0,0,0,0,0,0,0,0,2,0.9199999999999993,False
4,1,0,0,0,1,0,0,0,1,1,2,0,0,0,0,0,0,0,1,1,0.9399999999999994,False
4,1,0,0,0,1,0,0,0,1,1,2,0,0,0,0,0,0,0,2,0,0.1519616661448114,True
4,1,0,0,0,1,0,0,0,1,1,2,0,0,0,0,0,0,1,0,1,0.9399999999999994,False
4,1,0,0,0,1,0,0,0,1,1,2,0,0,0,0,0,0,1,1,0,0.9480975349622451,False
4,1,0,0,0,1,0,0,0,1,1,2,0,0,0,0,0,0,2,0,0,0.9599999999999996,False
4,1,0,0,0,1,0,0,0,1,1,2,0,0,0,0,0,1,0,0,1,0.9399999999999994,False
4,1,0,0,0,1,0,0,0,1,1,2,0,0,0,0,0,1,0,1,0,0.15980616078150384,True
4,1,0,0,0,1,0,0,0,1,1,2,0,0,0,0,0,1,1,0,0,0.9599999999999996,False
4,1,0,0,0,1,0,0,0,1,1,2,0,0,0,0,0,2,0,0,0,0.9599999999999996,False
4,1,0,0,0,1,0,0,0,1,1,2,0,0,0,0,1,0,0,0,1,0.9399999999999994,False
4,1,0,0,0,1,0,0,0,1,1,2,0,0,0,0,1,0,0,1,0,0.946859022262575,False
4,1,0,0,0,1,0,0,0,1,1,2,0,0,0,0,1,0,1,0,0,0.9599999999999996,False
4,1,0,0,0,1,0,0,0,1,1,2,0,0,0,0,1,1,0,0,0,0.9599999999999996,False
4,1,0,0,0,1,0,0,0,1,1,2,0,0,0,0,2,0,0,0,0,0.9599999999999996,False
4,1,0,0,0,1,0,0,0,2,0,0,0,0,0,2,0,0,0,0,2,0.5540210857592641,False
4,1,0,0,0,1,0,0,0,2,0,0,0,0,0,2,0,0,0,1,1,0.11196166614481146,True
4,1,0,0,0,1,0,0,0,2,0,0,0,0,0,2,0,0,0,2,0,0.02593565243445107,True
4,1,0,0,0,1,0,0,0,2,0,0,0,0,0,2,0,0,1,0,1,0.5740210857592641,False
4,1,0,0,0,1,0,0,0,2,0,0,0,0,0,2,0,0,1,1,0,0.0641978023809259,True
4,1,0,0,0,1,0,0,0,2,0,0,0,0,0,2,0,0,2,0,0,0.5940210857592642,False
4,1,0,0,0,1,0,0,0,2,0,0,0,0,0,2,0,1,0,0,1,0.11196166614481146,True
4,1,0,0,0,1,0,0,0,2,0,0,0,0,0,2,0,1,0,1,0,0.03036818648847354,True
4,1,0,0,0,1,0,0,0,2,0,0,0,0,0,2,0,1,1,0,0,0.0711089108526064,True
4,1,0,0,0,1,0,0,0,2,0,0,0,0,0,2,0,2,0,0,0,0.034085219215830506,True
4,1,0,0,0,1,0,0,0,2,0,0,0,0,0,2,1,0,0,0,1,0.5740210857592641,False
4,1,0,0,0,1,0,0,0,2,0,0,0,0,0,2,1,0,0,1,0,0.0641978023809259,True
4,1,0,0,0,1,0,0,0,2,0,0,0,0,0,2,1,0,1,0,0,0.5940210857592642,False
4,1,0,0,0,1,0,0,0,2,0,0,0,0,0,2,1,1,0,0,0,0.0711089108526064,True
4,1,0,0,0,1,0,0,0,2,0,0,0,0,0,2,2,0,0,0,0,0.5940210857592642,False
4,1,0,0,0,1,0,0,0,2,0,0,0,0,1,1,0,0,0,0,2,0.11196166614481146,True
4,1,0,0,0,1,0,0,0,2,0,0,0,0,1,1,0,0,0,1,1,0.07329416593524739,True
4,1,0,0,0,1,0,0,0,2,0,0,0,0,1,1,0,0,0,2,0,0.03965168409283001,True
4,1,0,0,0,1,0,0,0,2,0,0,0,0,1,1,0,0,1,0,1,0.13196166614481142,True
4,1,0,0,0,1,0,0,0,2,0,0,0,0,1,1,0,0,1,1,0,0.05947665573328902,True
4,1,0,0,0,1,0,0,0,2,0,0,0,0,1,1,0,0,2,0,0,0.1519616661448114,True
4,1,0,0,0,1,0,0,0,2,0,0,0,0,1,1,0,1,0,0,1,0.0732941659380919,True
4,1,0,0,0,1,0,0,0,2,0,0,0,0,1,1,0,1,0,1,0,0.0436339301930094,True
4,1,0,0,0,1,0,0,0,2,0,0,0,0,1,1,0,1,1,0,0,0.06544684973733234,True
4,1,0,0,0,1,0,0,0,2,0,0,0,0,1,1,0,2,0,0,0,0.04700849865022121,True
4,1,0,0,0,1,0,0,0,2,0,0,0,0,1,1,1,0,0,0,1,0.13196166614481142,True
4,1,0,0,0,1,0,0,0,2,0,0,0,0,1,1,1,0,0,1,0,0.05947665573328902,True
4,1,0,0,0,1,0,0,0,2,0,0,0,0,1,1,1,0,1,0,0,0.1519616661448114,True
4,1,0,0,0,1,0,0,0,2,0,0,0,0,1,1,1,1,0,0,0,0.06544684973733234,True
4,1,0,0,0,1,0,0,0,2,0,0,0,0,1,1,2,0,0,0,0,0.1519616661448114,True
4,1,0,0,0,1,0,0,0,2,0,0,0,0,2,0,0,0,0,0,2,0.02593565243445107,True
4,1,0,0,0,1,0,0,0,2,0,0,0,0,2,0,0,0,0,1,1,0.03965168409283001,True
4,1,0,0,0,1,0,0,0,2,0,0,0,0,2,0,0,0,0,2,0,0.046877829219920876,True
4,1,0,0,0,1,0,0,0,2,0,0,0,0,2,0,0,0,1,0,1,0.04593565243445104,True
4,1,0,0,0,1,0,0,0,2,0,0,0,0,2,0,0,0,1,1,0,0.053319063373934154,True
4,1,0,0,0,1,0,0,0,2,0,0,0,0,2,0,0,0,2,0,0,0.065935652434451,True
4,1,0,0,0,1,0,0,0,2,0,0,0,0,2,0,0,1,0,0,1,0.03965168409319448,True
4,1,0,0,0,1,0,0,0,2,0,0,0,0,2,0,0,1,0,1,0,0.049713880241093585,True
4,1,0,0,0,1,0,0,0,2,0,0,0,0,2,0,0,1,1,0,0,0.056707387948653175,True
4,1,0,0,0,1,0,0,0,2,0,0,0,0,2,0,0,2,0,0,0,0.05215481172439065,True
4,1,0,0,0,1,0,0,0,2,0,0,0,0,2,0,1,0,0,0,1,0.04593565243445104,True
4,1,0,0,0,1,0,0,0,2,0,0,0,0,2,0,1,0,0,1,0,0.053319063373934154,True
4,1,0,0,0,1,0,0,0,2,0,0,0,0,2,0,1,0,1,0,0,0.065935652434451,True
4,1,0,0,0,1,0,0,0,2,0,0,0,0,2,0,1,1,0,0,0,0.056707387948653175,True
4,1,0,0,0,1,0,0,0,2,0,0,0,0,2,0,2,0,0,0,0,0.065935652434451,True
4,1,0,0,0,1,0,0,0,2,0,0,0,1,0,1,0,0,0,0,2,0.5740210857592641,False
4,1,0,0,0,1,0,0,0,2,0,0,0,1,0,1,0,0,0,1,1,0.13196166614481142,True
4,1,0,0,0,1,0,0,0,2,0,0,0,1,0,1,0,0,0,2,0,0.04593565243445104,True
4,1,0,0,0,1,0,0,0,2,0,0,0,1,0,1,0,0,1,0,1,0.5940210857592642,False
4,1,0,0,0,1,0,0,0,2,0,0,0,1,0,1,0,0,1,1,0,0.08419780238092588,True
4,1,0,0,0,1,0,0,0,2,0,0,0,1,0,1,0,0,2,0,0,0.6140210857592641,False
4,1,0,0,0,1,0,0,0,2,0,0,0,1,0,1,0,1,0,0,1,0.13196166614481142,True
4,1,0,0,0,1,0,0,0,2,0,0,0,1,0,1,0,1,0,1,0,0.050368186488473514,True
4,1,0,0,0,1,0,0,0,2,0,0,0,1,0,1,0,1,1,0,0,0.09110891085260636,True
4,1,0,0,0,1,0,0,0,2,0,0,0,1,0,1,0,2,0,0,0,0.054085219215830475,True
4,1,0,0,0,1,0,0,0,2,0,0,0,1,0,1,1,0,0,0,1,0.5940210857592642,False
4,1,0,0,0,1,0,0,0,2,0,0,0,1,0,1,1,0,0,1,0,0.08419780238092588,True
4,1,0,0,0,1,0,0,0,2,0,0,0,1,0,1,1,0,1,0,0,0.6140210857592641,False
4,1,0,0,0,1,0,0,0,2,0,0,0,1,0,1,1,1,0,0,0,0.09110891085260636,True
4,1,0,0,0,1,0,0,0,2,0,0,0,1,0,1,2,0,0,0,0,0.6140210857592641,False
4,1,0,0,0,1,0,0,0,2,0,0,0,1,1,0,0,0,0,0,2,0.0641978023809259,True
4,1,0,0,0,1,0,0,0,2,0,0,0,1,1,0,0,0,0,1,1,0.05947665573328902,True
4,1,0,0,0,1,0,0,0,2,0,0,0,1,1,0,0,0,0,2,0,0.053319063373934154,True
4,1,0,0,0,1,0,0,0,2,0,0,0,1,1,0,0,0,1,0,1,0.08419780238092588,True
4,1,0,0,0,1,0,0,0,2,0,0,0,1,1,0,0,0,1,1,0,0.065935652434451,True
4,1,0,0,0,1,0,0,0,2,0,0,0,1,1,0,0,0,2,0,0,0.10419780238092585,True
4,1,0,0,0,1,0,0,0,2,0,0,0,1,1,0,0,1,0,0,1,0.059476655735492726,True
4,1,0,0,0,1,0,0,0,2,0,0,0,1,1,0,0,1,0,1,0,0.056707387948653175,True
4,1,0,0,0,1,0,0,0,2,0,0,0,1,1,0,0,1,1,0,0,0.07036818648847347,True
4,1,0,0,0,1,0,0,0,2,0,0,0,1,1,0,0,2,0,0,0,0.05959684156473499,True
4,1,0,0,0,1,0,0,0,2,0,0,0,1,1,0,1,0,0,0,1,0.08419780238092588,True
4,1,0,0,0,1,0,0,0,2,0,0,0,1,1,0,1,0,0,1,0,0.065935652434451,True
4,1,0,0,0,1,0,0,0,2,0,0,0,1,1,0,1,0,1,0,0,0.10419780238092585,True
4,1,0,0,0,1,0,0,0,2,0,0,0,1,1,0,1,1,0,0,0,0.07036818648847347,True
4,1,0,0,0,1,0,0,0,2,0,0,0,1,1,0,2,0,0,0,0,0.10419780238092585,True
4,1,0,0,0,1,0,0,0,2,0,0,0,2,0,0,0,0,0,0,2,0.5940210857592642,False
4,1,0,0,0,1,0,0,0,2,0,0,0,2,0,0,0,0,0,1,1,0.1519616661448114,True
4,1,0,0,0,1,0,0,0,2,0,0,0,2,0,0,0,0,0,2,0,0.065935652434451,True
4,1,0,0,0,1,0,0,0,2,0,0,0,2,0,0,0,0,1,0,1,0.6140210857592641,False
4,1,0,0,0,1,0,0,0,2,0,0,0,2,0,0,0,0,1,1,0,0.10419780238092585,True
4,1,0,0,0,1,0,0,0,2,0,0,0,2,0,0,0,0,2,0,0,0.634021085759264,False
4,1,0,0,0,1,0,0,0,2,0,0,0,2,0,0,0,1,0,0,1,0.1519616661448114,True
4,1,0,0,0,1,0,0,0,2,0,0,0,2,0,0,0,1,0,1,0,0.07036818648847347,True
4,1,0,0,0,1,0,0,0,2,0,0,0,2,0,0,0,1,1,0,0,0.11110891085260632,True
4,1,0,0,0,1,0,0,0,2,0,0,0,2,0,0,0,2,0,0,0,0.07408521921583044,True
4,1,0,0,0,1,0,0,0,2,0,0,0,2,0,0,1,0,0,0,1,0.6140210857592641,False
4,1,0,0,0,1,0,0,0,2,0,0,0,2,0,0,1,0,0,1,0,0.10419780238092585,True
