m,g0_cooperative,g0_conditional_cooperator,g0_compensating_cooperator,g0_selfish,g0_sanctioning,g1_cooperative,g1_conditional_cooperator,g1_compensating_cooperator,g1_selfish,g1_sanctioning,welfare_efficiency,collapsed
2,1,2,0,1,0,0,2,0,0,2,0.05839197171929704,True
2,1,2,0,1,0,0,2,0,1,1,0.07247311236829869,True
2,1,2,0,1,0,0,2,0,2,0,0.07090005893809109,True
2,1,2,0,1,0,0,2,1,0,1,0.07879716858119849,True
2,1,2,0,1,0,0,2,1,1,0,0.07587029299360815,True
2,1,2,0,1,0,0,2,2,0,0,0.08368131099099546,True
2,1,2,0,1,0,0,3,0,0,1,0.07247347454786707,True
2,1,2,0,1,0,0,3,0,1,0,0.0720658091241079,True
2,1,2,0,1,0,0,3,1,0,0,0.07693906743340787,True
2,1,2,0,1,0,0,4,0,0,0,0.07270371876406487,True
2,1,2,0,1,0,1,0,0,0,3,0.07404153287771337,True
2,1,2,0,1,0,1,0,0,1,2,0.06847124997537705,True
2,1,2,0,1,0,1,0,0,2,1,0.0783919224206058,True
2,1,2,0,1,0,1,0,0,3,0,0.07215481172439062,True
2,1,2,0,1,0,1,0,1,0,2,0.09458679200440309,True
2,1,2,0,1,0,1,0,1,1,1,0.08894719938504064,True
2,1,2,0,1,0,1,0,1,2,0,0.07959684156473495,True
2,1,2,0,1,0,1,0,2,0,1,0.11512421834481057,True
2,1,2,0,1,0,1,0,2,1,0,0.09408521921583042,True
2,1,2,0,1,0,1,0,3,0,0,0.13565389540794398,True
2,1,2,0,1,0,1,1,0,0,2,0.0684712503521826,True
2,1,2,0,1,0,1,1,0,1,1,0.07839192247322109,True
2,1,2,0,1,0,1,1,0,2,0,0.07420542466872661,True
2,1,2,0,1,0,1,1,1,0,1,0.08894719976922001,True
2,1,2,0,1,0,1,1,1,1,0,0.082001969424243,True
2,1,2,0,1,0,1,1,2,0,0,0.09646238227625167,True
2,1,2,0,1,0,1,2,0,0,1,0.078391971719297,True
2,1,2,0,1,0,1,2,0,1,0,0.07587029299360815,True
2,1,2,0,1,0,1,2,1,0,0,0.0834234564400263,True
2,1,2,0,1,0,1,3,0,0,0,0.07672192886070908,True
2,1,2,0,1,0,2,0,0,0,2,0.09404153287771334,True
2,1,2,0,1,0,2,0,0,1,1,0.08847124997537702,True
2,1,2,0,1,0,2,0,0,2,0,0.07959684156473495,True
2,1,2,0,1,0,2,0,1,0,1,0.11458679200440305,True
2,1,2,0,1,0,2,0,1,1,0,0.09408521921583042,True
2,1,2,0,1,0,2,0,2,0,0,0.13512421834481053,True
2,1,2,0,1,0,2,1,0,0,1,0.08847125035218256,True
2,1,2,0,1,0,2,1,0,1,0,0.082001969424243,True
2,1,2,0,1,0,2,1,1,0,0,0.0961228541437403,True
2,1,2,0,1,0,2,2,0,0,0,0.08316295079267534,True
2,1,2,0,1,0,3,0,0,0,1,0.11404153287771329,True
2,1,2,0,1,0,3,0,0,1,0,0.09408521921583042,True
2,1,2,0,1,0,3,0,1,0,0,0.13458679200440304,True
2,1,2,0,1,0,3,1,0,0,0,0.09577940304640327,True
2,1,2,0,1,0,4,0,0,0,0,0.13404153287771328,True
2,1,2,1,0,0,0,0,0,0,4,0.9199999999999993,False
2,1,2,1,0,0,0,0,0,1,3,0.9399999999999994,False
2,1,2,1,0,0,0,0,0,2,2,0.9599999999999996,False
2,1,2,1,0,0,0,0,0,3,1,0.9799999999999998,False
2,1,2,1,0,0,0,0,0,4,0,0.07215481172439062,True
2,1,2,1,0,0,0,0,1,0,3,0.9399999999999994,False
2,1,2,1,0,0,0,0,1,1,2,0.9599999999999996,False
2,1,2,1,0,0,0,0,1,2,1,0.9799999999999998,False
2,1,2,1,0,0,0,0,1,3,0,0.07959684156473495,True
2,1,2,1,0,0,0,0,2,0,2,0.9599999999999996,False
2,1,2,1,0,0,0,0,2,1,1,0.9799999999999998,False
2,1,2,1,0,0,0,0,2,2,0,0.09408521921583042,True
2,1,2,1,0,0,0,0,3,0,1,0.9799999999999998,False
2,1,2,1,0,0,0,0,3,1,0,0.1361759053331829,True
2,1,2,1,0,0,0,0,4,0,0,1.0,False
2,1,2,1,0,0,0,1,0,0,3,0.9399999999999994,False
2,1,2,1,0,0,0,1,0,1,2,0.9599999999999996,False
2,1,2,1,0,0,0,1,0,2,1,0.9799999999999998,False
2,1,2,1,0,0,0,1,0,3,0,0.07420542466872661,True
2,1,2,1,0,0,0,1,1,0,2,0.9599999999999996,False
2,1,2,1,0,0,0,1,1,1,1,0.9799999999999998,False
2,1,2,1,0,0,0,1,1,2,0,0.082001969424243,True
2,1,2,1,0,0,0,1,2,0,1,0.9799999999999998,False
2,1,2,1,0,0,0,1,2,1,0,0.09679800601748545,True
2,1,2,1,0,0,0,1,3,0,0,1.0,False
2,1,2,1,0,0,0,2,0,0,2,0.9599999999999996,False
2,1,2,1,0,0,0,2,0,1,1,0.9799999999999998,False
2,1,2,1,0,0,0,2,0,2,0,0.07587029299360815,True
2,1,2,1,0,0,0,2,1,0,1,0.9799999999999998,False
2,1,2,1,0,0,0,2,1,1,0,0.08368131099099546,True
2,1,2,1,0,0,0,2,2,0,0,1.0,False
2,1,2,1,0,0,0,3,0,0,1,0.9799999999999998,False
2,1,2,1,0,0,0,3,0,1,0,0.07693906743340787,True
2,1,2,1,0,0,0,3,1,0,0,1.0,False
2,1,2,1,0,0,0,4,0,0,0,1.0,False
2,1,2,1,0,0,1,0,0,0,3,0.9399999999999994,False
2,1,2,1,0,0,1,0,0,1,2,0.9599999999999996,False
2,1,2,1,0,0,1,0,0,2,1,0.9799999999999998,False
2,1,2,1,0,0,1,0,0,3,0,0.07959684156473495,True
2,1,2,1,0,0,1,0,1,0,2,0.9599999999999996,False
2,1,2,1,0,0,1,0,1,1,1,0.9799999999999998,False
2,1,2,1,0,0,1,0,1,2,0,0.09408521921583042,True
2,1,2,1,0,0,1,0,2,0,1,0.9799999999999998,False
2,1,2,1,0,0,1,0,2,1,0,0.13565389540794398,True
2,1,2,1,0,0,1,0,3,0,0,1.0,False
2,1,2,1,0,0,1,1,0,0,2,0.9599999999999996,False
2,1,2,1,0,0,1,1,0,1,1,0.9799999999999998,False
2,1,2,1,0,0,1,1,0,2,0,0.082001969424243,True
2,1,2,1,0,0,1,1,1,0,1,0.9799999999999998,False
2,1,2,1,0,0,1,1,1,1,0,0.09646238227625167,True
2,1,2,1,0,0,1,1,2,0,0,1.0,False
2,1,2,1,0,0,1,2,0,0,1,0.9799999999999998,False
2,1,2,1,0,0,1,2,0,1,0,0.0834234564400263,True
2,1,2,1,0,0,1,2,1,0,0,1.0,False
2,1,2,1,0,0,1,3,0,0,0,1.0,False
2,1,2,1,0,0,2,0,0,0,2,0.9599999999999996,False
2,1,2,1,0,0,2,0,0,1,1,0.9799999999999998,False
2,1,2,1,0,0,2,0,0,2,0,0.09408521921583042,True
2,1,2,1,0,0,2,0,1,0,1,0.9799999999999998,False
2,1,2,1,0,0,2,0,1,1,0,0.13512421834481053,True
2,1,2,1,0,0,2,0,2,0,0,1.0,False
2,1,2,1,0,0,2,1,0,0,1,0.9799999999999998,False
2,1,2,1,0,0,2,1,0,1,0,0.0961228541437403,True
2,1,2,1,0,0,2,1,1,0,0,1.0,False
2,1,2,1,0,0,2,2,0,0,0,1.0,False
2,1,2,1,0,0,3,0,0,0,1,0.9799999999999998,False
2,1,2,1,0,0,3,0,0,1,0,0.13458679200440304,True
2,1,2,1,0,0,3,0,1,0,0,1.0,False
2,1,2,1,0,0,3,1,0,0,0,1.0,False
2,1,2,1,0,0,4,0,0,0,0,1.0,False
2,1,3,0,0,0,0,0,0,0,4,0.9199999999999993,False
2,1,3,0,0,0,0,0,0,1,3,0.9399999999999994,False
2,1,3,0,0,0,0,0,0,2,2,0.9599999999999996,False
2,1,3,0,0,0,0,0,0,3,1,0.9799999999999998,False
2,1,3,0,0,0,0,0,0,4,0,0.06939751971667098,True
2,1,3,0,0,0,0,0,1,0,3,0.9399999999999994,False
2,1,3,0,0,0,0,0,1,1,2,0.9599999999999996,False
2,1,3,0,0,0,0,0,1,2,1,0.9799999999999998,False
2,1,3,0,0,0,0,0,1,3,0,0.07420542466872661,True
2,1,3,0,0,0,0,0,2,0,2,0.9599999999999996,False
2,1,3,0,0,0,0,0,2,1,1,0.9799999999999998,False
2,1,3,0,0,0,0,0,2,2,0,0.082001969424243,True
2,1,3,0,0,0,0,0,3,0,1,0.9799999999999998,False
2,1,3,0,0,0,0,0,3,1,0,0.09679800601748545,True
2,1,3,0,0,0,0,0,4,0,0,1.0,False
2,1,3,0,0,0,0,1,0,0,3,0.9399999999999994,False
2,1,3,0,0,0,0,1,0,1,2,0.9599999999999996,False
2,1,3,0,0,0,0,1,0,2,1,0.9799999999999998,False
2,1,3,0,0,0,0,1,0,3,0,0.07090005893809109,True
2,1,3,0,0,0,0,1,1,0,2,0.9599999999999996,False
2,1,3,0,0,0,0,1,1,1,1,0.9799999999999998,False
2,1,3,0,0,0,0,1,1,2,0,0.07587029299360815,True
2,1,3,0,0,0,0,1,2,0,1,0.9799999999999998,False
2,1,3,0,0,0,0,1,2,1,0,0.08368131099099546,True
2,1,3,0,0,0,0,1,3,0,0,1.0,False
2,1,3,0,0,0,0,2,0,0,2,0.9599999999999996,False
2,1,3,0,0,0,0,2,0,1,1,0.9799999999999998,False
2,1,3,0,0,0,0,2,0,2,0,0.0720658091241079,True
2,1,3,0,0,0,0,2,1,0,1,0.9799999999999998,False
2,1,3,0,0,0,0,2,1,1,0,0.07693906743340787,True
2,1,3,0,0,0,0,2,2,0,0,1.0,False
2,1,3,0,0,0,0,3,0,0,1,0.9799999999999998,False
2,1,3,0,0,0,0,3,0,1,0,0.07270371876406487,True
2,1,3,0,0,0,0,3,1,0,0,1.0,False
2,1,3,0,0,0,0,4,0,0,0,1.0,False
2,1,3,0,0,0,1,0,0,0,3,0.9399999999999994,False
2,1,3,0,0,0,1,0,0,1,2,0.9599999999999996,False
2,1,3,0,0,0,1,0,0,2,1,0.9799999999999998,False
2,1,3,0,0,0,1,0,0,3,0,0.07420542466872661,True
2,1,3,0,0,0,1,0,1,0,2,0.9599999999999996,False
2,1,3,0,0,0,1,0,1,1,1,0.9799999999999998,False
2,1,3,0,0,0,1,0,1,2,0,0.082001969424243,True
2,1,3,0,0,0,1,0,2,0,1,0.9799999999999998,False
2,1,3,0,0,0,1,0,2,1,0,0.09646238227625167,True
2,1,3,0,0,0,1,0,3,0,0,1.0,False
2,1,3,0,0,0,1,1,0,0,2,0.9599999999999996,False
2,1,3,0,0,0,1,1,0,1,1,0.9799999999999998,False
2,1,3,0,0,0,1,1,0,2,0,0.07587029299360815,True
2,1,3,0,0,0,1,1,1,0,1,0.9799999999999998,False
2,1,3,0,0,0,1,1,1,1,0,0.0834234564400263,True
2,1,3,0,0,0,1,1,2,0,0,1.0,False
2,1,3,0,0,0,1,2,0,0,1,0.9799999999999998,False
2,1,3,0,0,0,1,2,0,1,0,0.07672192886070908,True
2,1,3,0,0,0,1,2,1,0,0,1.0,False
2,1,3,0,0,0,1,3,0,0,0,1.0,False
2,1,3,0,0,0,2,0,0,0,2,0.9599999999999996,False
2,1,3,0,0,0,2,0,0,1,1,0.9799999999999998,False
2,1,3,0,0,0,2,0,0,2,0,0.082001969424243,True
2,1,3,0,0,0,2,0,1,0,1,0.9799999999999998,False
2,1,3,0,0,0,2,0,1,1,0,0.0961228541437403,True
2,1,3,0,0,0,2,0,2,0,0,1.0,False
2,1,3,0,0,0,2,1,0,0,1,0.9799999999999998,False
2,1,3,0,0,0,2,1,0,1,0,0.08316295079267534,True
2,1,3,0,0,0,2,1,1,0,0,1.0,False
2,1,3,0,0,0,2,2,0,0,0,1.0,False
2,1,3,0,0,0,3,0,0,0,1,0.9799999999999998,False
2,1,3,0,0,0,3,0,0,1,0,0.09577940304640327,True
2,1,3,0,0,0,3,0,1,0,0,1.0,False
2,1,3,0,0,0,3,1,0,0,0,1.0,False
2,1,3,0,0,0,4,0,0,0,0,1.0,False
2,2,0,0,0,2,0,0,0,0,4,0.8799999999999989,False
2,2,0,0,0,2,0,0,0,1,3,0.8999999999999991,False
2,2,0,0,0,2,0,0,0,2,2,0.9199999999999993,False
2,2,0,0,0,2,0,0,0,3,1,0.9399999999999994,False
2,2,0,0,0,2,0,0,0,4,0,0.04593565243445104,True
2,2,0,0,0,2,0,0,1,0,3,0.8999999999999991,False
2,2,0,0,0,2,0,0,1,1,2,0.9199999999999993,False
2,2,0,0,0,2,0,0,1,2,1,0.9399999999999994,False
2,2,0,0,0,2,0,0,1,3,0,0.08419780238092588,True
2,2,0,0,0,2,0,0,2,0,2,0.9199999999999993,False
2,2,0,0,0,2,0,0,2,1,1,0.9399999999999994,False
2,2,0,0,0,2,0,0,2,2,0,0.6140210857592641,False
2,2,0,0,0,2,0,0,3,0,1,0.9399999999999994,False
2,2,0,0,0,2,0,0,3,1,0,0.9523793807983397,False
2,2,0,0,0,2,0,0,4,0,0,0.9599999999999996,False
2,2,0,0,0,2,0,1,0,0,3,0.8999999999999991,False
2,2,0,0,0,2,0,1,0,1,2,0.9199999999999993,False
2,2,0,0,0,2,0,1,0,2,1,0.9399999999999994,False
2,2,0,0,0,2,0,1,0,3,0,0.050368186488473514,True
2,2,0,0,0,2,0,1,1,0,2,0.9199999999999993,False
2,2,0,0,0,2,0,1,1,1,1,0.9399999999999994,False
2,2,0,0,0,2,0,1,1,2,0,0.09110891085260636,True
2,2,0,0,0,2,0,1,2,0,1,0.9399999999999994,False
2,2,0,0,0,2,0,1,2,1,0,0.6196267554668832,False
2,2,0,0,0,2,0,1,3,0,0,0.9599999999999996,False
2,2,0,0,0,2,0,2,0,0,2,0.9199999999999993,False
2,2,0,0,0,2,0,2,0,1,1,0.9399999999999994,False
2,2,0,0,0,2,0,2,0,2,0,0.054085219215830475,True
2,2,0,0,0,2,0,2,1,0,1,0.9399999999999994,False
2,2,0,0,0,2,0,2,1,1,0,0.09458679200440309,True
2,2,0,0,0,2,0,2,2,0,0,0.9599999999999996,False
2,2,0,0,0,2,0,3,0,0,1,0.9399999999999994,False
2,2,0,0,0,2,0,3,0,1,0,0.05577940304640333,True
2,2,0,0,0,2,0,3,1,0,0,0.9599999999999996,False
2,2,0,0,0,2,0,4,0,0,0,0.9599999999999996,False
2,2,0,0,0,2,1,0,0,0,3,0.8999999999999991,False
2,2,0,0,0,2,1,0,0,1,2,0.9199999999999993,False
2,2,0,0,0,2,1,0,0,2,1,0.9399999999999994,False
2,2,0,0,0,2,1,0,0,3,0,0.08419780238092588,True
2,2,0,0,0,2,1,0,1,0,2,0.9199999999999993,False
2,2,0,0,0,2,1,0,1,1,1,0.9399999999999994,False
2,2,0,0,0,2,1,0,1,2,0,0.6140210857592641,False
2,2,0,0,0,2,1,0,2,0,1,0.9399999999999994,False
2,2,0,0,0,2,1,0,2,1,0,0.9519257751464842,False
2,2,0,0,0,2,1,0,3,0,0,0.9599999999999996,False
2,2,0,0,0,2,1,1,0,0,2,0.9199999999999993,False
2,2,0,0,0,2,1,1,0,1,1,0.9399999999999994,False
2,2,0,0,0,2,1,1,0,2,0,0.09110891085260636,True
2,2,0,0,0,2,1,1,1,0,1,0.9399999999999994,False
2,2,0,0,0,2,1,1,1,1,0,0.6189667531692705,False
2,2,0,0,0,2,1,1,2,0,0,0.9599999999999996,False
2,2,0,0,0,2,1,2,0,0,1,0.9399999999999994,False
2,2,0,0,0,2,1,2,0,1,0,0.09404153287771334,True
2,2,0,0,0,2,1,2,1,0,0,0.9599999999999996,False
2,2,0,0,0,2,1,3,0,0,0,0.9599999999999996,False
2,2,0,0,0,2,2,0,0,0,2,0.9199999999999993,False
2,2,0,0,0,2,2,0,0,1,1,0.9399999999999994,False
2,2,0,0,0,2,2,0,0,2,0,0.6140210857592641,False
2,2,0,0,0,2,2,0,1,0,1,0.9399999999999994,False
2,2,0,0,0,2,2,0,1,1,0,0.9513930648803715,False
2,2,0,0,0,2,2,0,2,0,0,0.9599999999999996,False
2,2,0,0,0,2,2,1,0,0,1,0.9399999999999994,False
2,2,0,0,0,2,2,1,0,1,0,0.6182907965727762,False
2,2,0,0,0,2,2,1,1,0,0,0.9599999999999996,False
2,2,0,0,0,2,2,2,0,0,0,0.9599999999999996,False
2,2,0,0,0,2,3,0,0,0,1,0.9399999999999994,False
2,2,0,0,0,2,3,0,0,1,0,0.9507812500000001,False
2,2,0,0,0,2,3,0,1,0,0,0.9599999999999996,False
2,2,0,0,0,2,3,1,0,0,0,0.9599999999999996,False
2,2,0,0,0,2,4,0,0,0,0,0.9599999999999996,False
2,2,0,0,1,1,0,0,0,0,4,0.8999999999999991,False
2,2,0,0,1,1,0,0,0,1,3,0.9199999999999993,False
2,2,0,0,1,1,0,0,0,2,2,0.9399999999999994,False
2,2,0,0,1,1,0,0,0,3,1,0.9599999999999996,False
2,2,0,0,1,1,0,0,0,4,0,0.05965168409282998,True
2,2,0,0,1,1,0,0,1,0,3,0.9199999999999993,False
2,2,0,0,1,1,0,0,1,1,2,0.9399999999999994,False
2,2,0,0,1,1,0,0,1,2,1,0.9599999999999996,False
2,2,0,0,1,1,0,0,1,3,0,0.07947665573328899,True
2,2,0,0,1,1,0,0,2,0,2,0.9399999999999994,False
2,2,0,0,1,1,0,0,2,1,1,0.9599999999999996,False
2,2,0,0,1,1,0,0,2,2,0,0.17196166614481137,True
2,2,0,0,1,1,0,0,3,0,1,0.9599999999999996,False
2,2,0,0,1,1,0,0,3,1,0,0.9689580796627396,False
2,2,0,0,1,1,0,0,4,0,0,0.9799999999999998,False
2,2,0,0,1,1,0,1,0,0,3,0.9199999999999993,False
2,2,0,0,1,1,0,1,0,1,2,0.9399999999999994,False
2,2,0,0,1,1,0,1,0,2,1,0.9599999999999996,False
2,2,0,0,1,1,0,1,0,3,0,0.06363393019300936,True
2,2,0,0,1,1,0,1,1,0,2,0.9399999999999994,False
2,2,0,0,1,1,0,1,1,1,1,0.9599999999999996,False
2,2,0,0,1,1,0,1,1,2,0,0.0854468497373323,True
2,2,0,0,1,1,0,1,2,0,1,0.9599999999999996,False
2,2,0,0,1,1,0,1,2,1,0,0.18204317063034958,True
2,2,0,0,1,1,0,1,3,0,0,0.9799999999999998,False
2,2,0,0,1,1,0,2,0,0,2,0.9399999999999994,False
2,2,0,0,1,1,0,2,0,1,1,0.9599999999999996,False
2,2,0,0,1,1,0,2,0,2,0,0.06700849865022118,True
2,2,0,0,1,1,0,2,1,0,1,0.9599999999999996,False
2,2,0,0,1,1,0,2,1,1,0,0.08894719938504064,True
2,2,0,0,1,1,0,2,2,0,0,0.9799999999999998,False
2,2,0,0,1,1,0,3,0,0,1,0.9599999999999996,False
2,2,0,0,1,1,0,3,0,1,0,0.06893542470357773,True
2,2,0,0,1,1,0,3,1,0,0,0.9799999999999998,False
2,2,0,0,1,1,0,4,0,0,0,0.9799999999999998,False
2,2,0,0,1,1,1,0,0,0,3,0.9199999999999993,False
2,2,0,0,1,1,1,0,0,1,2,0.9399999999999994,False
2,2,0,0,1,1,1,0,0,2,1,0.9599999999999996,False
2,2,0,0,1,1,1,0,0,3,0,0.07947665573328899,True
2,2,0,0,1,1,1,0,1,0,2,0.9399999999999994,False
2,2,0,0,1,1,1,0,1,1,1,0.9599999999999996,False
2,2,0,0,1,1,1,0,1,2,0,0.17196166614481137,True
2,2,0,0,1,1,1,0,2,0,1,0.9599999999999996,False
2,2,0,0,1,1,1,0,2,1,0,0.9682850111068384,False
2,2,0,0,1,1,1,0,3,0,0,0.9799999999999998,False
2,2,0,0,1,1,1,1,0,0,2,0.9399999999999994,False
2,2,0,0,1,1,1,1,0,1,1,0.9599999999999996,False
2,2,0,0,1,1,1,1,0,2,0,0.0854468497373323,True
2,2,0,0,1,1,1,1,1,0,1,0.9599999999999996,False
2,2,0,0,1,1,1,1,1,1,0,0.18093850060599703,True
2,2,0,0,1,1,1,1,2,0,0,0.9799999999999998,False
2,2,0,0,1,1,1,2,0,0,1,0.9599999999999996,False
2,2,0,0,1,1,1,2,0,1,0,0.08847124997537702,True
2,2,0,0,1,1,1,2,1,0,0,0.9799999999999998,False
2,2,0,0,1,1,1,3,0,0,0,0.9799999999999998,False
2,2,0,0,1,1,2,0,0,0,2,0.9399999999999994,False
2,2,0,0,1,1,2,0,0,1,1,0.9599999999999996,False
2,2,0,0,1,1,2,0,0,2,0,0.17196166614481137,True
2,2,0,0,1,1,2,0,1,0,1,0.9599999999999996,False
2,2,0,0,1,1,2,0,1,1,0,0.9680975349622452,False
2,2,0,0,1,1,2,0,2,0,0,0.9799999999999998,False
2,2,0,0,1,1,2,1,0,0,1,0.9599999999999996,False
2,2,0,0,1,1,2,1,0,1,0,0.17980616078150383,True
2,2,0,0,1,1,2,1,1,0,0,0.9799999999999998,False
2,2,0,0,1,1,2,2,0,0,0,0.9799999999999998,False
2,2,0,0,1,1,3,0,0,0,1,0.9599999999999996,False
2,2,0,0,1,1,3,0,0,1,0,0.9668590222625749,False
2,2,0,0,1,1,3,0,1,0,0,0.9799999999999998,False
2,2,0,0,1,1,3,1,0,0,0,0.9799999999999998,False
2,2,0,0,1,1,4,0,0,0,0,0.9799999999999998,False
2,2,0,0,2,0,0,0,0,0,4,0.5740210857592641,False
2,2,0,0,2,0,0,0,0,1,3,0.13196166614481142,True
2,2,0,0,2,0,0,0,0,2,2,0.09329416593524736,True
2,2,0,0,2,0,0,0,0,3,1,0.09213854305545643,True
2,2,0,0,2,0,0,0,0,4,0,0.06687782921992085,True
2,2,0,0,2,0,0,0,1,0,3,0.5940210857592642,False
2,2,0,0,2,0,0,0,1,1,2,0.1519616661448114,True
2,2,0,0,2,0,0,0,1,2,1,0.11329416593524734,True
2,2,0,0,2,0,0,0,1,3,0,0.07331906337393412,True
2,2,0,0,2,0,0,0,2,0,2,0.6140210857592641,False
2,2,0,0,2,0,0,0,2,1,1,0.17196166614481137,True
2,2,0,0,2,0,0,0,2,2,0,0.08593565243445098,True
2,2,0,0,2,0,0,0,3,0,1,0.634021085759264,False
2,2,0,0,2,0,0,0,3,1,0,0.12419780238092583,True
2,2,0,0,2,0,0,0,4,0,0,0.654021085759264,False
2,2,0,0,2,0,0,1,0,0,3,0.13196166614481142,True
2,2,0,0,2,0,0,1,0,1,2,0.09329416593809188,True
2,2,0,0,2,0,0,1,0,2,1,0.09213854305572253,True
2,2,0,0,2,0,0,1,0,3,0,0.06971388024109355,True
2,2,0,0,2,0,0,1,1,0,2,0.1519616661448114,True
2,2,0,0,2,0,0,1,1,1,1,0.11329416593809186,True
2,2,0,0,2,0,0,1,1,2,0,0.07670738794865314,True
2,2,0,0,2,0,0,1,2,0,1,0.17196166614481137,True
2,2,0,0,2,0,0,1,2,1,0,0.09036818648847345,True
2,2,0,0,2,0,0,1,3,0,0,0.1311089108526063,True
2,2,0,0,2,0,0,2,0,0,2,0.0932941659625144,True
2,2,0,0,2,0,0,2,0,1,1,0.09213854305673237,True
2,2,0,0,2,0,0,2,0,2,0,0.07215481172439062,True
2,2,0,0,2,0,0,2,1,0,1,0.11329416596251438,True
2,2,0,0,2,0,0,2,1,1,0,0.07959684156473495,True
2,2,0,0,2,0,0,2,2,0,0,0.09408521921583042,True
2,2,0,0,2,0,0,3,0,0,1,0.09213854310893253,True
2,2,0,0,2,0,0,3,0,1,0,0.07420542466872661,True
2,2,0,0,2,0,0,3,1,0,0,0.082001969424243,True
2,2,0,0,2,0,0,4,0,0,0,0.07587029299360815,True
2,2,0,0,2,0,1,0,0,0,3,0.5940210857592642,False
2,2,0,0,2,0,1,0,0,1,2,0.1519616661448114,True
2,2,0,0,2,0,1,0,0,2,1,0.11329416593524734,True
2,2,0,0,2,0,1,0,0,3,0,0.07331906337393412,True
2,2,0,0,2,0,1,0,1,0,2,0.6140210857592641,False
2,2,0,0,2,0,1,0,1,1,1,0.17196166614481137,True
2,2,0,0,2,0,1,0,1,2,0,0.08593565243445098,True
2,2,0,0,2,0,1,0,2,0,1,0.634021085759264,False
2,2,0,0,2,0,1,0,2,1,0,0.12419780238092583,True
2,2,0,0,2,0,1,0,3,0,0,0.654021085759264,False
2,2,0,0,2,0,1,1,0,0,2,0.1519616661448114,True
2,2,0,0,2,0,1,1,0,1,1,0.11329416593809186,True
2,2,0,0,2,0,1,1,0,2,0,0.07670738794865314,True
2,2,0,0,2,0,1,1,1,0,1,0.17196166614481137,True
2,2,0,0,2,0,1,1,1,1,0,0.09036818648847345,True
2,2,0,0,2,0,1,1,2,0,0,0.1311089108526063,True
2,2,0,0,2,0,1,2,0,0,1,0.11329416596251438,True
2,2,0,0,2,0,1,2,0,1,0,0.07959684156473495,True
2,2,0,0,2,0,1,2,1,0,0,0.09408521921583042,True
2,2,0,0,2,0,1,3,0,0,0,0.082001969424243,True
2,2,0,0,2,0,2,0,0,0,2,0.6140210857592641,False
2,2,0,0,2,0,2,0,0,1,1,0.17196166614481137,True
2,2,0,0,2,0,2,0,0,2,0,0.08593565243445098,True
2,2,0,0,2,0,2,0,1,0,1,0.634021085759264,False
2,2,0,0,2,0,2,0,1,1,0,0.12419780238092583,True
2,2,0,0,2,0,2,0,2,0,0,0.654021085759264,False
2,2,0,0,2,0,2,1,0,0,1,0.17196166614481137,True
2,2,0,0,2,0,2,1,0,1,0,0.09036818648847345,True
2,2,0,0,2,0,2,1,1,0,0,0.1311089108526063,True
2,2,0,0,2,0,2,2,0,0,0,0.09408521921583042,True
2,2,0,0,2,0,3,0,0,0,1,0.634021085759264,False
2,2,0,0,2,0,3,0,0,1,0,0.12419780238092583,True
2,2,0,0,2,0,3,0,1,0,0,0.654021085759264,False
2,2,0,0,2,0,3,1,0,0,0,0.1311089108526063,True
2,2,0,0,2,0,4,0,0,0,0,0.654021085759264,False
2,2,0,1,0,1,0,0,0,0,4,0.8999999999999991,False
2,2,0,1,0,1,0,0,0,1,3,0.9199999999999993,False
2,2,0,1,0,1,0,0,0,2,2,0.9399999999999994,False
2,2,0,1,0,1,0,0,0,3,1,0.9599999999999996,False
2,2,0,1,0,1,0,0,0,4,0,0.065935652434451,True
2,2,0,1,0,1,0,0,1,0,3,0.9199999999999993,False
2,2,0,1,0,1,0,0,1,1,2,0.9399999999999994,False
2,2,0,1,0,1,0,0,1,2,1,0.9599999999999996,False
2,2,0,1,0,1,0,0,1,3,0,0.10419780238092585,True
2,2,0,1,0,1,0,0,2,0,2,0.9399999999999994,False
2,2,0,1,0,1,0,0,2,1,1,0.9599999999999996,False
2,2,0,1,0,1,0,0,2,2,0,0.634021085759264,False
2,2,0,1,0,1,0,0,3,0,1,0.9599999999999996,False
2,2,0,1,0,1,0,0,3,1,0,0.9727538818359377,False
2,2,0,1,0,1,0,0,4,0,0,0.9799999999999998,False
2,2,0,1,0,1,0,1,0,0,3,0.9199999999999993,False
2,2,0,1,0,1,0,1,0,1,2,0.9399999999999994,False
2,2,0,1,0,1,0,1,0,2,1,0.9599999999999996,False
2,2,0,1,0,1,0,1,0,3,0,0.07036818648847347,True
2,2,0,1,0,1,0,1,1,0,2,0.9399999999999994,False
2,2,0,1,0,1,0,1,1,1,1,0.9599999999999996,False
2,2,0,1,0,1,0,1,1,2,0,0.11110891085260632,True
2,2,0,1,0,1,0,1,2,0,1,0.9599999999999996,False
2,2,0,1,0,1,0,1,2,1,0,0.6402711713321895,False
2,2,0,1,0,1,0,1,3,0,0,0.9799999999999998,False
2,2,0,1,0,1,0,2,0,0,2,0.9399999999999994,False
2,2,0,1,0,1,0,2,0,1,1,0.9599999999999996,False
2,2,0,1,0,1,0,2,0,2,0,0.07408521921583044,True
2,2,0,1,0,1,0,2,1,0,1,0.9599999999999996,False
2,2,0,1,0,1,0,2,1,1,0,0.11512421834481057,True
2,2,0,1,0,1,0,2,2,0,0,0.9799999999999998,False
