m,g0_cooperative,g0_conditional_cooperator,g0_compensating_cooperator,g0_selfish,g0_sanctioning,g1_cooperative,g1_conditional_cooperator,g1_compensating_cooperator,g1_selfish,g1_sanctioning,g2_cooperative,g2_conditional_cooperator,g2_compensating_cooperator,g2_selfish,g2_sanctioning,g3_cooperative,g3_conditional_cooperator,g3_compensating_cooperator,g3_selfish,g3_sanctioning,outsider_cooperative,outsider_conditional_cooperator,outsider_compensating_cooperator,outsider_selfish,outsider_sanctioning,welfare_efficiency,collapsed
4,0,0,0,0,2,1,0,0,1,0,1,1,0,0,0,0,1,0,0,1,1,0,0,1,2,0.039988306477400634,True
4,0,0,1,0,1,0,0,1,0,1,1,0,0,0,1,0,0,0,2,0,0,1,2,1,0,0.04569522546426147,True
4,1,0,1,0,0,1,0,1,0,0,0,1,0,0,1,1,0,0,0,1,0,1,1,0,2,0.9190423712936565,False
4,2,0,0,0,0,0,0,0,2,0,0,1,0,1,0,0,1,0,1,0,2,0,1,1,0,0.06772980415104694,True
4,0,1,0,1,0,0,0,1,0,1,0,0,1,0,1,0,0,0,1,1,1,2,1,0,0,0.0391032645989676,True
4,2,0,0,0,0,1,0,0,1,0,0,1,1,0,0,1,0,0,1,0,0,0,0,4,0,0.07010140587626941,True
4,0,1,0,0,1,0,1,0,0,1,2,0,0,0,0,0,0,1,1,0,2,1,0,0,1,0.8138816732012186,False
4,0,0,0,0,2,2,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,4,0.5380640392467386,False
4,0,0,1,0,1,0,1,1,0,0,0,0,2,0,0,0,0,0,0,2,0,2,2,0,0,0.2581411024720921,False
4,0,1,0,0,1,1,0,1,0,0,0,0,0,0,2,0,0,2,0,0,1,0,1,1,1,0.9177026872737128,False
4,0,0,0,2,0,0,2,0,0,0,0,1,1,0,0,1,0,1,0,0,1,0,0,3,0,0.06845813223946548,True
4,0,0,0,2,0,1,0,0,0,1,0,0,1,1,0,0,0,0,1,1,0,0,0,4,0,0.02561435386278335,True
4,1,0,0,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,1,0,1,0,0,3,0,0.054963327954978214,True
4,1,0,0,1,0,0,0,0,0,2,0,0,0,2,0,2,0,0,0,0,2,1,1,0,0,0.05419881268284677,True
4,0,0,1,1,0,0,0,0,0,2,1,0,0,0,1,1,0,0,0,1,2,0,0,0,2,0.8670865615323217,False
4,0,1,0,1,0,1,0,1,0,0,1,0,1,0,0,0,0,2,0,0,2,2,0,0,0,0.11450125448340198,True
4,0,0,0,2,0,0,1,0,0,1,0,1,0,1,0,0,1,0,0,1,0,1,0,2,1,0.012429374025619725,True
4,0,0,2,0,0,0,2,0,0,0,2,0,0,0,0,0,0,0,0,2,2,0,0,0,2,0.5775498086671358,False
4,1,1,0,0,0,0,0,0,2,0,0,0,0,0,2,1,1,0,0,0,0,0,1,0,3,-0.007810882351102939,True
4,0,0,1,0,1,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,3,0,0,0,1,0.9059058776352371,False
4,1,0,0,0,1,0,0,2,0,0,1,0,0,0,1,1,1,0,0,0,1,2,0,0,1,0.9233874135999408,False
4,2,0,0,0,0,1,0,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0,2,0,2,0.9271617059767826,False
4,0,0,1,1,0,0,2,0,0,0,0,1,0,1,0,0,0,1,1,0,1,0,1,1,1,0.05168373089815092,True
4,0,2,0,0,0,0,1,0,1,0,1,0,0,0,1,0,2,0,0,0,0,2,0,1,1,0.03276071000000006,True
4,0,0,0,1,1,0,1,1,0,0,2,0,0,0,0,0,0,1,0,1,2,1,0,1,0,0.10533464543520482,True
4,1,0,0,1,0,0,2,0,0,0,1,1,0,0,0,0,1,1,0,0,1,0,0,0,3,0.022945851819266415,True
4,1,1,0,0,0,0,2,0,0,0,1,0,1,0,0,0,0,0,1,1,0,3,0,1,0,0.05631391917919927,True
4,0,2,0,0,0,2,0,0,0,0,1,0,0,1,0,0,1,1,0,0,1,3,0,0,0,0.07650582841705623,True
4,0,0,0,0,2,0,2,0,0,0,1,0,0,1,0,0,2,0,0,0,1,0,1,1,1,0.020030642187083628,True
4,1,1,0,0,0,0,0,2,0,0,0,0,0,0,2,1,1,0,0,0,1,0,0,1,2,0.136847163801049,True
4,0,2,0,0,0,1,0,0,1,0,1,0,1,0,0,1,0,0,0,1,0,2,0,1,1,0.05223059362915922,True
4,0,0,0,2,0,1,1,0,0,0,0,1,0,0,1,1,0,1,0,0,2,0,0,0,2,0.042415889532443234,True
4,0,0,1,1,0,0,0,1,0,1,0,0,0,2,0,0,0,0,2,0,0,2,1,0,1,0.02803979551075839,True
4,0,2,0,0,0,0,0,1,1,0,2,0,0,0,0,0,1,0,0,1,0,0,3,0,1,0.06780523958018997,True
4,0,0,0,2,0,0,0,0,1,1,0,0,0,2,0,1,0,0,1,0,3,1,0,0,0,0.04759917604582885,True
4,1,0,1,0,0,1,0,0,0,1,0,0,0,1,1,1,0,0,0,1,0,0,3,1,0,0.9318028055530815,False
4,0,0,2,0,0,0,2,0,0,0,0,0,1,1,0,0,1,1,0,0,1,0,2,1,0,0.08452335913449811,True
4,0,0,1,0,1,0,0,1,1,0,0,0,0,0,2,0,0,0,0,2,0,0,2,0,2,0.8474219005302958,False
4,0,0,0,2,0,1,0,0,0,1,0,1,0,1,0,0,1,0,0,1,0,1,1,1,1,0.015822415645554002,True
4,0,0,0,2,0,2,0,0,0,0,0,0,1,0,1,1,1,0,0,0,3,0,1,0,0,0.10760056426778129,True
4,1,0,0,1,0,2,0,0,0,0,0,0,1,1,0,0,1,0,1,0,1,0,0,3,0,0.0682508047786385,True
4,0,0,0,2,0,1,1,0,0,0,2,0,0,0,0,2,0,0,0,0,0,1,1,1,1,0.07393224929401,True
4,0,0,2,0,0,0,1,0,0,1,1,0,0,1,0,0,1,0,1,0,2,2,0,0,0,0.06222573615985825,True
4,1,0,0,1,0,0,1,0,1,0,0,0,0,1,1,1,1,0,0,0,3,0,0,0,1,0.045263684473248605,True
4,1,0,1,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,2,0,0,1,0,1,2,0.04192013877397927,True
4,0,0,1,0,1,0,1,0,1,0,0,1,1,0,0,1,0,0,0,1,4,0,0,0,0,0.09382539812293532,True
4,1,0,0,0,1,0,1,0,1,0,0,0,0,0,2,0,0,2,0,0,4,0,0,0,0,0.5980734280008385,False
4,1,1,0,0,0,0,0,1,1,0,0,0,0,1,1,0,1,0,0,1,3,0,0,1,0,0.06134788957033336,True
4,0,0,0,0,2,0,1,0,0,1,1,0,0,1,0,0,0,0,1,1,0,2,0,0,2,0.08993034755022018,True
4,1,0,0,1,0,1,0,0,1,0,0,0,1,1,0,0,2,0,0,0,1,1,0,2,0,0.06782216638215159,True
4,0,1,0,0,1,0,0,1,1,0,0,1,0,1,0,1,0,0,1,0,3,1,0,0,0,0.05691083518833651,True
4,1,1,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,2,1,0,1,2,0,0.03301554545551463,True
4,0,1,1,0,0,0,1,0,0,1,1,0,0,0,1,0,1,0,1,0,0,4,0,0,0,0.036260712229316615,True
4,0,2,0,0,0,1,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0,1,3,0,0,0.1040800120684699,True
4,2,0,0,0,0,1,0,0,0,1,0,1,1,0,0,0,0,1,0,1,0,0,0,0,4,0.8712150634186832,False
4,1,1,0,0,0,0,2,0,0,0,1,1,0,0,0,2,0,0,0,0,2,0,0,1,1,0.06837278510484161,True
4,0,0,0,2,0,0,0,1,0,1,0,1,0,0,1,1,0,1,0,0,0,1,0,0,3,0.029332135892752857,True
4,0,0,0,0,2,1,1,0,0,0,0,1,1,0,0,0,0,0,0,2,0,1,0,3,0,0.0036303431558106745,True
4,0,1,0,0,1,0,0,0,1,1,0,1,0,0,1,0,1,0,0,1,0,1,0,1,2,0.8717584053079649,False
4,0,0,0,0,2,0,0,0,1,1,0,1,0,0,1,0,0,2,0,0,1,1,0,0,2,0.8795010889982232,False
4,2,0,0,0,0,0,0,2,0,0,1,0,0,1,0,0,1,0,1,0,2,2,0,0,0,0.08729404040188331,True
4,0,1,0,0,1,0,0,1,1,0,0,0,2,0,0,0,1,0,1,0,3,0,0,1,0,0.06645426852631138,True
4,0,1,0,0,1,0,0,2,0,0,0,0,2,0,0,1,0,1,0,0,1,1,0,0,2,0.936795698801449,False
4,2,0,0,0,0,0,1,0,1,0,0,0,2,0,0,0,0,0,1,1,0,1,2,0,1,0.10063100002014821,True
4,0,0,1,1,0,0,1,0,1,0,0,1,0,0,1,0,0,1,1,0,0,0,0,0,4,-0.018405198268408973,True
4,0,0,0,0,2,0,0,0,0,2,0,1,0,0,1,0,1,1,0,0,2,0,0,2,0,0.04206780135700983,True
4,0,0,2,0,0,0,1,1,0,0,1,0,1,0,0,1,0,1,0,0,1,2,1,0,0,0.31863439380264025,False
4,1,0,1,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,2,0,1,0,0,2,1,0.061714063000500585,True
4,1,0,0,0,1,0,0,0,0,2,0,0,2,0,0,0,0,0,1,1,1,2,1,0,0,0.8982270670449318,False
4,0,1,0,0,1,0,0,2,0,0,0,0,1,1,0,0,0,2,0,0,0,0,3,1,0,0.42464387430982975,True
4,0,0,0,2,0,0,0,0,2,0,2,0,0,0,0,0,0,1,1,0,1,0,0,3,0,0.061376930194130465,True
4,0,0,1,1,0,0,0,0,1,1,1,0,1,0,0,0,1,1,0,0,2,0,2,0,0,0.17849653136961827,True
4,2,0,0,0,0,0,0,1,1,0,0,0,0,0,2,0,0,0,2,0,0,2,0,0,2,0.0087236036124187,True
4,0,0,1,0,1,0,1,1,0,0,0,1,0,0,1,2,0,0,0,0,3,1,0,0,0,0.426951890412821,True
4,0,1,0,0,1,0,0,0,0,2,0,1,1,0,0,1,0,1,0,0,0,2,1,1,0,0.048233200165673173,True
4,1,1,0,0,0,0,0,2,0,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0,3,0.03556829193529227,True
4,1,0,0,1,0,0,0,0,1,1,0,1,0,1,0,0,0,0,0,2,0,3,0,0,1,0.0038745918916975757,True
4,0,1,0,0,1,0,0,1,0,1,0,0,0,0,2,2,0,0,0,0,1,0,0,3,0,0.10332058816520806,True
4,1,0,1,0,0,2,0,0,0,0,0,0,1,1,0,0,0,0,2,0,0,2,0,2,0,0.07107790188682825,True
4,0,1,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,2,0,1,2,0,1,0.8835516979029133,False
4,0,0,0,0,2,1,0,1,0,0,1,0,0,1,0,0,0,2,0,0,0,0,1,1,2,0.9036267327616334,False
4,0,1,1,0,0,0,2,0,0,0,1,0,0,1,0,0,1,1,0,0,0,2,1,0,1,0.05810859779326645,True
4,0,0,0,0,2,0,2,0,0,0,1,0,1,0,0,1,1,0,0,0,1,0,0,0,3,0.03242887896924184,True
4,1,0,0,1,0,0,0,0,1,1,0,0,1,0,1,0,0,1,1,0,0,0,0,1,3,0.028488015104373352,True
4,0,2,0,0,0,1,0,1,0,0,0,1,0,0,1,1,0,0,0,1,0,0,1,3,0,0.04526368454055804,True
4,1,1,0,0,0,0,2,0,0,0,0,1,0,1,0,0,2,0,0,0,2,1,0,1,0,0.06924375,True
4,1,1,0,0,0,1,1,0,0,0,2,0,0,0,0,1,1,0,0,0,2,1,0,1,0,0.08979171850231925,True
4,0,0,0,2,0,1,1,0,0,0,0,0,1,1,0,0,0,2,0,0,0,1,1,0,2,0.042316418110970186,True
4,0,1,1,0,0,0,0,1,1,0,0,0,0,1,1,0,0,1,0,1,1,1,0,1,1,0.057493471840154915,True
4,0,1,0,0,1,0,2,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,1,3,0.004449947933321592,True
4,0,0,1,1,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,2,2,0,1,1,0,0.8792914573541749,False
4,0,0,1,0,1,0,0,2,0,0,1,0,1,0,0,1,0,1,0,0,1,1,1,0,1,0.9552900618023964,False
4,1,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,0,1,1,0,3,0,0,0,1,0.0680961357448387,True
4,0,0,0,0,2,0,2,0,0,0,0,0,2,0,0,0,1,0,1,0,0,2,1,0,1,0.025023432539531903,True
4,0,2,0,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,0,2,1,0,2,1,0,0.040525233903659766,True
4,0,2,0,0,0,1,1,0,0,0,1,0,0,0,1,1,0,1,0,0,0,0,1,0,3,0.05312778555766293,True
4,0,0,0,2,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,2,0,1,1,2,0,0.00022224758220146723,True
4,1,0,0,1,0,0,2,0,0,0,0,0,1,1,0,0,0,1,1,0,0,1,0,3,0,0.0655781328354871,True
4,1,0,0,0,1,1,1,0,0,0,1,0,1,0,0,1,1,0,0,0,0,0,1,0,3,0.577113938372579,False
4,1,0,1,0,0,0,0,1,0,1,0,0,0,1,1,0,0,2,0,0,3,0,1,0,0,0.9563968686396461,False
4,0,2,0,0,0,1,0,1,0,0,0,0,0,2,0,0,0,2,0,0,3,0,0,1,0,0.081667168250454,True
4,0,0,1,1,0,0,2,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,2,2,0.037873003893664846,True
4,0,1,0,1,0,0,0,1,0,1,1,1,0,0,0,0,0,1,1,0,0,1,1,0,2,0.02602771344242673,True
4,0,0,0,0,2,0,0,1,0,1,0,0,0,1,1,0,2,0,0,0,2,0,0,1,1,0.04091440519133784,True
4,1,0,0,0,1,0,1,0,1,0,0,1,0,1,0,0,0,1,1,0,3,1,0,0,0,0.05451542656193273,True
4,0,1,0,0,1,0,1,0,1,0,0,0,2,0,0,0,2,0,0,0,1,1,0,1,1,0.041703835323802334,True
4,0,0,0,1,1,1,0,0,0,1,0,0,1,1,0,0,0,0,1,1,3,0,0,0,1,0.8981724718910121,False
4,2,0,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,1,1,0,3,0,0,1,0,0.0888940539909026,True
4,1,0,0,1,0,0,0,0,2,0,0,0,1,0,1,0,0,0,0,2,2,2,0,0,0,0.02379557519797198,True
4,0,1,1,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,2,0,1,0,1,1,1,0.062052283062933755,True
4,1,0,1,0,0,1,0,0,0,1,0,1,1,0,0,1,1,0,0,0,1,1,2,0,0,0.15628614599414353,True
4,1,0,0,1,0,0,1,1,0,0,1,0,1,0,0,0,0,1,1,0,0,0,3,1,0,0.09592476557341177,True
4,0,2,0,0,0,0,1,0,0,1,0,0,0,2,0,0,0,1,0,1,0,2,1,0,1,0.019183766137480723,True
4,0,0,0,2,0,2,0,0,0,0,0,1,0,0,1,0,0,0,0,2,1,1,0,1,1,0.028385713876920154,True
4,1,0,0,1,0,0,1,1,0,0,0,1,0,0,1,1,0,0,1,0,1,0,0,0,3,0.022415889532443264,True
4,0,0,0,2,0,0,1,0,1,0,0,1,0,0,1,1,1,0,0,0,2,1,0,0,1,0.0335324073117632,True
4,0,0,1,1,0,2,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0,3,0,1,0.6181015758152251,False
4,1,1,0,0,0,0,1,0,1,0,0,0,1,0,1,1,0,0,1,0,0,0,0,0,4,-0.0078108823511029365,True
4,0,1,0,0,1,0,1,0,0,1,0,0,0,2,0,1,1,0,0,0,0,2,0,2,0,0.030536181129864674,True
4,1,0,0,0,1,1,0,0,0,1,2,0,0,0,0,1,0,0,0,1,0,0,2,2,0,0.9187035354263883,False
4,0,0,2,0,0,0,0,0,1,1,1,0,1,0,0,0,1,1,0,0,0,0,2,2,0,0.12206780135700972,True
4,0,1,0,1,0,0,1,1,0,0,0,1,1,0,0,0,0,0,2,0,1,0,0,2,1,0.05056345253749068,True
4,1,0,1,0,0,0,0,0,2,0,2,0,0,0,0,0,1,0,0,1,1,1,0,1,1,0.06838571387692009,True
4,1,1,0,0,0,0,0,2,0,0,0,2,0,0,0,0,0,1,1,0,1,2,1,0,0,0.08040011138376095,True
4,0,2,0,0,0,0,1,1,0,0,0,2,0,0,0,1,1,0,0,0,0,0,0,2,2,0.03394960163510379,True
4,2,0,0,0,0,0,1,0,0,1,2,0,0,0,0,0,0,0,2,0,0,2,2,0,0,0.07469844319274181,True
4,0,0,0,2,0,0,1,0,1,0,1,0,0,1,0,0,0,0,2,0,0,2,1,0,1,0.04333055555555559,True
4,1,0,0,0,1,0,1,0,1,0,0,0,0,1,1,0,1,0,1,0,2,2,0,0,0,0.0360829269930088,True
4,0,2,0,0,0,0,0,0,0,2,0,0,0,2,0,2,0,0,0,0,0,1,1,2,0,0.03245067639381742,True
4,0,0,1,0,1,0,1,0,1,0,1,0,0,0,1,1,1,0,0,0,0,0,1,2,1,0.03857372419718122,True
4,0,0,0,0,2,1,0,0,1,0,1,1,0,0,0,1,0,1,0,0,1,3,0,0,0,0.055560392439257096,True
4,0,0,2,0,0,1,1,0,0,0,0,0,1,1,0,1,1,0,0,0,4,0,0,0,0,0.1338329333400398,True
4,1,0,0,0,1,1,0,0,0,1,0,1,0,1,0,0,0,0,0,2,1,0,0,0,3,0.5180546474163159,False
4,1,0,1,0,0,0,1,0,1,0,0,1,0,1,0,0,2,0,0,0,1,0,1,2,0,0.06889515118229103,True
4,1,0,0,1,0,0,0,1,1,0,0,0,0,1,1,1,0,0,0,1,2,0,0,1,1,0.06848801510437329,True
4,0,1,0,0,1,0,1,0,1,0,0,0,2,0,0,0,0,2,0,0,0,2,0,0,2,0.058055174940906805,True
4,0,2,0,0,0,0,1,1,0,0,0,0,0,1,1,1,1,0,0,0,4,0,0,0,0,0.06833094459421735,True
4,0,1,1,0,0,0,2,0,0,0,1,0,0,0,1,0,0,0,0,2,2,0,0,2,0,0.029292097330890464,True
4,1,0,0,1,0,0,0,1,0,1,0,1,0,1,0,0,1,1,0,0,0,0,1,3,0,0.05090185458865974,True
4,0,0,2,0,0,0,2,0,0,0,0,0,0,1,1,0,0,2,0,0,2,1,1,0,0,0.10477168603963452,True
4,0,2,0,0,0,0,0,0,0,2,0,1,1,0,0,0,2,0,0,0,1,0,0,3,0,0.03148593142030573,True
4,0,0,2,0,0,0,1,1,0,0,0,2,0,0,0,1,0,1,0,0,1,1,1,1,0,0.09071123932062253,True
4,0,0,0,2,0,0,1,0,0,1,1,1,0,0,0,0,1,1,0,0,0,2,0,1,1,0.03712566431369771,True
4,0,1,1,0,0,0,0,1,1,0,0,1,1,0,0,0,1,1,0,0,2,0,0,1,1,0.06899819532430074,True
4,0,1,0,0,1,0,0,1,0,1,0,1,1,0,0,0,0,0,0,2,0,1,1,0,2,0.8634000092876675,False
4,0,0,0,0,2,1,0,0,0,1,0,1,0,1,0,0,1,0,0,1,0,0,2,1,1,0.03998830647740063,True
4,0,0,0,2,0,0,0,1,0,1,0,2,0,0,0,0,1,0,0,1,0,0,3,1,0,0.037877498287261765,True
4,0,0,0,2,0,0,0,0,1,1,2,0,0,0,0,1,0,0,0,1,0,0,0,3,1,0.03666422533571168,True
4,1,0,0,0,1,1,1,0,0,0,0,0,2,0,0,1,0,0,1,0,0,0,2,2,0,0.08769508483620995,True
4,0,1,1,0,0,2,0,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0,3,0,1,0.6411977797567896,False
4,0,0,0,2,0,2,0,0,0,0,0,2,0,0,0,1,0,0,0,1,4,0,0,0,0,0.07218911764889692,True
4,0,1,1,0,0,1,0,0,0,1,0,1,0,0,1,1,1,0,0,0,0,0,3,0,1,0.14155845875694886,True
4,0,1,1,0,0,1,0,1,0,0,0,0,0,2,0,1,1,0,0,0,0,0,0,3,1,0.058911467220142275,True
4,1,0,0,0,1,1,1,0,0,0,0,1,0,1,0,0,0,0,0,2,1,2,0,0,1,0.019127383649152712,True
4,0,1,0,0,1,1,0,0,1,0,1,0,1,0,0,1,1,0,0,0,0,0,0,4,0,0.05480449950307992,True
4,1,1,0,0,0,0,0,0,1,1,0,0,0,0,2,0,1,0,1,0,0,1,0,1,2,-0.00828172835718678,True
4,0,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,2,0,0,1,0,3,0,0.04695579923525142,True
4,0,1,0,0,1,0,1,1,0,0,0,2,0,0,0,2,0,0,0,0,0,2,1,1,0,0.059887675746624014,True
4,0,0,1,0,1,0,0,1,1,0,2,0,0,0,0,1,0,0,1,0,3,0,0,0,1,0.6084658076495366,False
4,1,0,0,0,1,2,0,0,0,0,1,1,0,0,0,0,1,0,0,1,1,0,0,3,0,0.06241588953244321,True
4,0,2,0,0,0,2,0,0,0,0,0,1,0,1,0,2,0,0,0,0,0,0,1,0,3,0.035558812292712336,True
4,0,0,1,0,1,1,0,0,1,0,0,0,2,0,0,0,0,0,0,2,1,2,1,0,0,0.25365615413799303,False
4,0,1,0,1,0,0,0,2,0,0,0,1,0,1,0,0,1,1,0,0,1,2,0,1,0,0.07062652380471626,True
4,1,1,0,0,0,0,1,1,0,0,1,0,1,0,0,1,0,0,1,0,0,2,1,0,1,0.0791425486756646,True
4,0,0,1,0,1,0,0,2,0,0,0,0,2,0,0,1,0,0,1,0,2,0,0,2,0,0.2776482522129493,False
4,0,0,0,0,2,1,0,1,0,0,0,1,0,1,0,0,1,0,1,0,0,2,2,0,0,0.038490489665954454,True
4,1,0,0,1,0,0,0,0,1,1,1,0,1,0,0,0,0,0,2,0,0,2,0,2,0,0.04940370332198048,True
4,0,0,0,1,1,0,0,2,0,0,0,0,2,0,0,0,0,2,0,0,0,0,1,0,3,0.9132497592260671,False
4,1,0,0,0,1,1,1,0,0,0,1,0,1,0,0,0,0,2,0,0,2,0,0,1,1,0.9491464644936275,False
4,1,0,0,0,1,2,0,0,0,0,0,0,0,0,2,0,0,2,0,0,0,1,0,1,2,0.8990622146536411,False
4,1,0,0,0,1,0,0,0,1,1,0,1,1,0,0,0,1,0,1,0,0,2,1,0,1,0.03197437042664263,True
4,0,1,1,0,0,0,0,1,1,0,1,0,0,1,0,1,1,0,0,0,1,0,0,0,3,0.032189117648896995,True
4,0,0,1,1,0,0,0,0,0,2,0,0,1,1,0,0,0,2,0,0,3,0,0,0,1,0.5884658076495367,False
4,0,1,1,0,0,0,0,1,0,1,0,0,0,1,1,0,0,0,1,1,1,0,1,0,2,0.8773195810193036,False
4,0,0,0,1,1,0,0,1,1,0,2,0,0,0,0,0,1,0,1,0,0,0,1,1,2,0.03288613752552574,True
4,1,0,0,0,1,2,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0,1,1,0,2,0.9004180923437748,False
4,2,0,0,0,0,0,0,1,0,1,1,0,0,0,1,1,0,1,0,0,1,0,1,2,0,0.9388615100414036,False
4,1,1,0,0,0,0,0,0,0,2,0,0,1,0,1,0,1,0,0,1,3,1,0,0,0,0.38282104723358384,True
4,0,1,0,1,0,0,0,0,1,1,0,0,2,0,0,1,0,0,0,1,1,1,2,0,0,0.08132097257482623,True
4,1,1,0,0,0,2,0,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0,2,0,2,0.6192307422483094,False
4,1,0,0,1,0,0,0,0,0,2,0,2,0,0,0,1,0,0,0,1,2,0,0,1,1,0.029754033883803793,True
4,2,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0,2,0,0,0,2,0,0,2,0,0.07316434554840524,True
4,0,1,1,0,0,0,0,0,0,2,1,1,0,0,0,2,0,0,0,0,0,1,0,3,0,0.04363034315581061,True
4,0,0,1,0,1,1,0,0,0,1,0,0,1,1,0,1,0,1,0,0,0,4,0,0,0,0.06311480368231234,True
4,0,0,2,0,0,0,1,0,0,1,0,1,1,0,0,0,0,1,1,0,0,3,1,0,0,0.0684184094321656,True
4,0,1,0,0,1,0,1,0,1,0,0,2,0,0,0,1,0,1,0,0,1,0,0,2,1,0.04154047050398183,True
4,0,0,0,0,2,2,0,0,0,0,1,0,1,0,0,0,0,1,0,1,1,3,0,0,0,0.5975498086671355,False
4,1,0,0,1,0,1,1,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0,0,2,2,0.027093242259850416,True
4,0,0,0,1,1,0,1,0,0,1,0,0,1,0,1,0,0,0,2,0,1,0,1,1,1,0.027331664718164412,True
4,0,1,0,1,0,0,0,1,0,1,1,0,1,0,0,0,1,0,1,0,2,2,0,0,0,0.05849048966595443,True
4,1,0,0,0,1,0,0,1,0,1,1,1,0,0,0,0,0,0,1,1,1,1,0,0,2,0.8850072821597699,False
4,0,2,0,0,0,0,1,0,1,0,0,0,2,0,0,0,1,0,1,0,0,1,1,1,1,0.05236397553332493,True
4,0,2,0,0,0,2,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,1,0,3,0,0.05451542656193274,True
4,1,0,0,0,1,0,1,0,1,0,0,0,1,0,1,0,0,0,1,1,3,0,0,0,1,0.11844535144331675,True
4,0,1,0,0,1,0,1,1,0,0,1,0,1,0,0,1,0,0,1,0,0,2,0,1,1,0.06537380147102584,True
4,1,0,0,1,0,0,0,0,0,2,0,0,0,2,0,0,2,0,0,0,0,0,2,2,0,0.029202627576270592,True
4,0,0,2,0,0,0,1,1,0,0,0,0,2,0,0,2,0,0,0,0,1,0,0,3,0,0.1276005642677812,True
4,1,0,0,0,1,0,0,0,2,0,1,1,0,0,0,0,0,1,0,1,0,2,1,1,0,0.03905814843227061,True
4,0,0,0,2,0,0,0,1,1,0,0,0,0,1,1,0,1,0,0,1,1,1,0,2,0,0.02956615080600887,True
4,0,0,0,1,1,0,1,1,0,0,0,0,2,0,0,1,0,0,0,1,0,3,0,1,0,0.053376126821936556,True
4,0,1,1,0,0,0,0,1,0,1,0,2,0,0,0,0,1,0,0,1,1,1,1,1,0,0.04521648990826167,True
4,0,0,0,0,2,0,1,0,1,0,2,0,0,0,0,0,0,1,0,1,1,0,0,3,0,0.028096135744838775,True
4,0,0,1,1,0,1,0,1,0,0,0,1,0,0,1,1,1,0,0,0,2,0,2,0,0,0.17848118344285363,True
4,1,0,0,1,0,0,0,1,1,0,0,1,0,0,1,0,0,0,2,0,0,1,0,0,3,-0.005565015543477144,True
4,0,0,2,0,0,1,0,0,1,0,1,0,0,0,1,0,2,0,0,0,1,1,0,0,2,0.05005239026128306,True
4,0,1,1,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,1,1,2,1,0,1,0,0.056275208585199105,True
4,0,0,1,1,0,1,0,0,1,0,2,0,0,0,0,2,0,0,0,0,0,0,4,0,0,0.6484658076495367,False
4,0,1,0,0,1,0,0,0,1,1,0,1,0,1,0,0,0,0,0,2,1,0,2,1,0,0.02134788957033342,True
4,0,0,0,0,2,0,0,0,2,0,2,0,0,0,0,0,0,0,2,0,0,0,2,0,2,0.0032627295305357037,True
4,0,1,1,0,0,1,0,0,0,1,0,0,0,1,1,0,1,0,0,1,0,0,2,0,2,0.8833953283334781,False
4,1,0,0,0,1,1,1,0,0,0,0,0,1,1,0,2,0,0,0,0,0,0,3,0,1,0.6180828136796179,False
4,0,0,1,0,1,1,0,1,0,0,1,0,1,0,0,0,0,1,1,0,1,0,0,0,3,0.9074723876387876,False
4,1,0,0,0,1,0,1,0,1,0,0,1,0,0,1,1,0,0,1,0,0,0,1,2,1,0.027093242259850412,True
4,1,0,0,1,0,0,2,0,0,0,0,0,1,1,0,1,1,0,0,0,0,2,0,1,1,0.05441333748011401,True
4,1,0,0,1,0,0,1,0,1,0,1,0,1,0,0,0,1,0,1,0,1,0,0,1,2,0.03536568351561808,True
4,0,0,0,0,2,1,0,0,1,0,0,0,0,2,0,0,2,0,0,0,0,1,0,1,2,-0.006491657413790263,True
4,0,1,1,0,0,0,1,0,0,1,0,0,1,1,0,1,0,0,0,1,0,2,2,0,0,0.059106931643162074,True
4,0,0,1,0,1,1,0,1,0,0,2,0,0,0,0,0,0,0,0,2,0,1,1,0,2,0.8986526380746189,False
