m,g0_cooperative,g0_conditional_cooperator,g0_compensating_cooperator,g0_selfish,g0_sanctioning,outsider_cooperative,outsider_conditional_cooperator,outsider_compensating_cooperator,outsider_selfish,outsider_sanctioning,welfare_efficiency,collapsed
1,2,3,0,0,3,0,0,1,0,3,0.8797531652944689,False
1,0,1,0,4,3,3,1,0,0,0,0.21347388739864956,True
1,2,1,2,2,1,1,1,0,0,2,0.9393092064391152,False
1,6,2,0,0,0,2,0,0,0,2,0.6148359826973824,False
1,2,0,6,0,0,0,4,0,0,0,0.1795143219284843,True
1,1,0,0,6,1,0,4,0,0,0,0.06942237593610412,True
1,0,4,1,1,2,0,0,3,0,1,0.9392936974806066,False
1,0,4,0,0,4,1,1,2,0,0,0.8916801099709362,False
1,1,2,1,1,3,0,2,2,0,0,0.13870752561737096,True
1,3,0,1,0,4,0,1,3,0,0,0.9166736774532829,False
1,1,4,0,1,2,1,0,2,1,0,0.23048620143003895,True
1,2,2,3,0,1,0,1,2,1,0,0.437730634689985,True
1,0,6,2,0,0,0,0,0,1,3,0.01529156373078325,True
1,2,2,2,1,1,0,0,0,1,3,0.9189144706096786,False
1,4,0,0,0,4,0,0,1,3,0,0.5684658076495366,False
1,0,0,0,6,2,1,2,0,1,0,0.05282629790454589,True
1,0,1,0,5,2,3,0,1,0,0,0.9554778265223846,False
1,0,1,1,0,6,2,0,0,2,0,0.8549426472625443,False
1,1,0,1,6,0,0,2,1,0,1,0.04379758503282741,True
1,3,0,0,2,3,1,0,0,1,2,0.8981812500000005,False
1,0,3,4,1,0,0,1,3,0,0,0.08613588254208401,True
1,0,0,2,0,6,0,0,0,3,1,0.8574750590883896,False
1,2,1,0,4,1,0,0,2,2,0,0.0944803814764283,True
1,0,0,3,5,0,0,2,0,2,0,0.06280393356720905,True
1,6,1,0,0,1,0,1,0,0,3,0.9191863977497727,False
1,2,4,1,0,1,0,1,0,0,3,0.9166357874835106,False
1,0,0,8,0,0,0,1,0,1,2,0.953182235463161,False
1,1,0,4,1,2,0,1,2,1,0,0.9351307947064449,False
1,4,3,1,0,0,0,0,4,0,0,0.13515200530695107,True
1,2,3,2,0,1,0,1,2,1,0,0.17418294462276265,True
1,0,3,5,0,0,1,0,0,2,1,0.08177401016831884,True
1,1,2,1,4,0,0,0,2,0,2,0.030901854588659815,True
1,2,1,2,3,0,2,0,1,0,1,0.0680961357448387,True
1,5,1,0,2,0,1,0,0,0,3,0.06760056426778137,True
1,3,1,0,3,1,1,3,0,0,0,0.0860976513395472,True
1,2,3,1,1,1,1,0,1,2,0,0.11484844387146678,True
1,0,4,0,1,3,0,1,1,1,1,0.9068135960853312,False
1,3,1,2,0,2,0,0,2,0,2,0.9177513434726061,False
1,0,4,2,2,0,0,0,1,2,1,0.052263777175525314,True
1,1,0,5,0,2,1,1,1,1,0,0.9464854868970412,False
1,1,0,0,5,2,0,0,1,2,1,0.9249712292699128,False
1,0,4,0,2,2,0,3,1,0,0,0.05572268687487908,True
1,0,2,1,3,2,2,0,0,1,1,0.9360546793605669,False
1,0,0,5,0,3,2,1,0,1,0,0.9252075201525808,False
1,5,1,2,0,0,0,2,0,0,2,0.9433874135999409,False
1,2,0,6,0,0,1,1,2,0,0,0.998127591111976,False
1,0,2,1,3,2,2,1,0,1,0,0.08062771670138345,True
1,0,1,1,2,4,0,1,0,3,0,0.011216094061976394,True
1,1,5,0,1,1,2,0,0,0,2,0.9335568008150985,False
1,0,3,0,2,3,0,0,3,1,0,0.21209748438413645,True
1,5,0,2,0,1,2,0,0,1,1,0.958573589365233,False
1,2,5,0,1,0,0,3,1,0,0,0.06963263888888889,True
1,0,1,0,7,0,0,0,0,4,0,0.06,True
1,0,0,5,2,1,0,0,2,0,2,0.9324454331207712,False
1,2,0,1,0,5,0,3,0,1,0,0.07451307916389442,True
1,3,1,1,2,1,2,0,0,2,0,0.16187554401717694,True
1,0,0,1,0,7,2,1,1,0,0,0.8558148189469856,False
1,0,1,5,1,1,0,0,0,0,4,0.8967155848008306,False
1,5,2,0,1,0,0,0,0,4,0,0.07288982329508563,True
1,2,2,1,1,2,1,1,1,1,0,0.15227928694838266,True
1,0,4,1,1,2,0,1,1,0,2,0.9177895191990421,False
1,2,3,3,0,0,1,0,2,0,1,0.11580310776751913,True
1,5,0,0,3,0,1,1,2,0,0,0.0941988126828467,True
1,2,0,1,2,3,0,0,0,0,4,0.8592678247850654,False
1,1,3,3,1,0,2,1,0,1,0,0.07917708937822965,True
1,1,2,3,0,2,2,0,0,0,2,0.9184622096257483,False
1,1,1,0,5,1,0,0,1,3,0,0.06618122420518992,True
1,1,5,0,1,1,0,2,1,0,1,0.2561253554751861,True
1,0,0,0,1,7,1,1,1,1,0,0.8386549772211892,False
1,6,1,1,0,0,2,1,0,0,1,0.9668175161201391,False
1,0,1,2,2,3,3,1,0,0,0,0.9289260295324667,False
1,5,2,1,0,0,1,1,0,0,2,0.17469044655000882,True
1,1,0,0,5,2,1,0,0,3,0,0.050379104053952496,True
1,1,1,0,4,2,0,0,1,2,1,0.9280779764932049,False
1,2,1,1,4,0,0,0,2,2,0,0.06666639312745606,True
1,1,0,3,1,3,3,1,0,0,0,0.937207839587207,False
1,4,0,2,2,0,1,0,2,1,0,0.15997463294020428,True
1,0,0,6,2,0,2,0,1,0,1,0.6284658076495366,False
1,3,0,5,0,0,1,0,0,2,1,0.9763570660884588,False
1,2,1,4,0,1,0,2,0,0,2,0.9385823626415322,False
1,0,2,1,2,3,0,0,1,0,3,0.8793092064391153,False
1,1,0,5,1,1,0,1,3,0,0,0.9787363191811894,False
1,0,5,2,1,0,1,1,1,1,0,0.07090002961673987,True
1,4,3,1,0,0,0,0,3,1,0,0.10333791463083795,True
1,2,1,1,3,1,1,1,0,0,2,0.9383311939552886,False
1,1,2,5,0,0,0,0,2,1,1,0.20478730740126466,True
1,4,2,1,0,1,2,0,0,1,1,0.9594072460978297,False
1,3,0,1,1,3,0,1,3,0,0,0.9372078395872071,False
1,0,1,4,0,3,0,0,0,4,0,0.048894053990902596,True
1,0,2,2,4,0,0,0,0,3,1,0.047655405179277625,True
1,2,6,0,0,0,0,2,2,0,0,0.07130308657751376,True
1,1,3,0,0,4,1,1,1,1,0,0.11109632809521776,True
1,0,0,4,2,2,4,0,0,0,0,0.9576914614850452,False
1,2,1,3,1,1,1,0,1,0,2,0.937797364765211,False
1,1,3,1,0,3,3,1,0,0,0,0.928025174767082,False
1,8,0,0,0,0,2,0,0,2,0,0.9785108212608817,False
1,8,0,0,0,0,0,0,0,2,2,0.9585175055437948,False
1,0,0,2,1,5,1,0,2,1,0,0.8918458248013325,False
1,0,0,3,4,1,1,0,2,1,0,0.9629368625686237,False
1,3,1,3,1,0,0,0,1,0,3,0.5980890690907885,False
1,1,1,0,6,0,0,1,0,0,3,0.003550637788375484,True
1,0,2,6,0,0,3,0,0,1,0,0.1767044648563019,True
1,1,2,0,5,0,3,1,0,0,0,0.0655781328354871,True
1,0,1,5,1,1,0,2,1,1,0,0.1211406782614221,True
1,5,1,1,0,1,0,0,2,0,2,0.938652638074619,False
1,0,0,2,1,5,0,1,0,3,0,0.014316152838725678,True
1,1,3,0,0,4,0,0,0,2,2,0.8749962348472355,False
1,1,2,2,1,2,0,0,1,0,3,0.8989891276287819,False
1,0,3,3,0,2,0,1,0,1,2,0.9192296601079332,False
1,0,0,0,7,1,0,1,2,0,1,0.2791599806064533,True
1,2,1,1,4,0,0,0,1,1,2,0.03244806206036395,True
1,5,0,0,3,0,1,0,1,0,2,0.07989855995460707,True
1,3,3,2,0,0,0,0,3,0,1,0.11547901125408867,True
1,1,2,0,4,1,0,1,1,2,0,0.07005176310973987,True
1,4,0,0,2,2,0,0,1,3,0,0.08699089775599188,True
1,3,3,1,0,1,0,0,3,1,0,0.9700250664041329,False
1,0,1,1,5,1,2,1,1,0,0,0.15386691789773452,True
1,2,0,3,1,2,0,2,1,0,1,0.9387663299405852,False
1,0,0,4,2,2,0,2,0,0,2,0.9187472241876465,False
1,1,1,2,4,0,1,0,2,1,0,0.07010140587626941,True
1,3,3,0,0,2,1,2,0,0,1,0.9353419434291275,False
1,1,0,0,1,6,0,1,0,0,3,0.819089175969509,False
1,2,3,0,1,2,4,0,0,0,0,0.9581425444754949,False
1,0,1,3,4,0,1,0,1,2,0,0.06666639312745606,True
1,4,0,0,3,1,0,2,0,2,0,0.07499392703459744,True
1,3,1,0,1,3,0,0,1,0,3,0.8796859018012154,False
1,2,0,3,0,3,0,1,2,0,1,0.9174595912506188,False
1,1,0,0,6,1,0,0,1,3,0,0.06713767038634283,True
1,0,1,2,1,4,1,0,0,0,3,0.8591226873571577,False
1,0,1,4,1,2,1,2,1,0,0,0.42833480750244024,True
1,0,2,0,5,1,1,1,0,2,0,0.06927028981958014,True
1,1,6,1,0,0,0,1,1,2,0,0.06945555555555555,True
1,1,1,4,1,1,0,3,0,0,1,0.959293697480607,False
1,5,1,1,0,1,0,0,1,0,3,0.9192343255381935,False
1,0,1,3,2,2,0,0,3,0,1,0.9371938287582064,False
1,3,2,0,0,3,1,1,1,0,1,0.9188573767084391,False
1,3,1,1,3,0,0,1,1,1,1,0.05854249533113952,True
1,0,0,0,8,0,2,1,0,1,0,0.060000000000000005,True
1,0,0,6,2,0,0,0,0,0,4,0.5684658076495367,False
1,0,0,0,3,5,0,1,2,0,1,0.8788188838611727,False
1,5,1,1,1,0,0,0,2,2,0,0.10769508483620992,True
1,2,4,0,2,0,1,0,0,1,2,0.033453198233683146,True
1,1,1,1,5,0,2,0,2,0,0,0.0682508047786385,True
1,2,3,1,1,1,0,1,0,1,2,0.9341609115457116,False
1,0,2,4,2,0,0,1,0,3,0,0.06916001556035199,True
1,2,1,2,3,0,0,4,0,0,0,0.07101186926993816,True
1,1,4,0,2,1,2,0,0,2,0,0.08346357336903848,True
1,1,1,1,2,3,0,2,2,0,0,0.13870752529102331,True
1,6,0,0,0,2,0,1,2,0,1,0.9396966426956898,False
1,2,0,6,0,0,0,0,0,4,0,0.15997463294020417,True
1,2,0,3,2,1,0,1,2,1,0,0.437730634689985,True
1,2,5,1,0,0,2,1,1,0,0,0.07818255868141905,True
1,2,1,0,0,5,0,0,2,2,0,0.8750599867297253,False
1,2,1,1,2,2,1,0,0,3,0,0.06720126777105999,True
1,1,0,1,5,1,1,2,1,0,0,0.10527649527480432,True
1,0,0,0,2,6,0,2,2,0,0,0.3340218611473589,True
1,0,2,2,4,0,0,1,0,0,3,0.009690489729774078,True
1,1,4,1,2,0,0,0,3,0,1,0.055030097187167296,True
1,2,1,0,3,2,1,1,0,1,1,0.935157839942727,False
1,4,1,0,1,2,4,0,0,0,0,0.9594009401355331,False
1,1,3,2,0,2,0,2,1,0,1,0.9402398786220697,False
1,1,2,1,2,2,0,2,0,1,1,0.9316059807693379,False
1,0,4,2,2,0,0,0,1,1,2,0.033453198233683146,True
1,0,2,3,0,3,0,0,4,0,0,0.9351624462722771,False
1,3,2,0,2,1,0,1,1,0,2,0.937176571647702,False
1,2,3,0,1,2,2,0,2,0,0,0.9598876163342089,False
1,1,3,0,4,0,0,1,2,0,1,0.0477470921430127,True
1,0,2,0,0,6,0,0,1,0,3,0.8200068523255308,False
1,0,0,3,3,2,1,1,0,1,1,0.9378952296053691,False
1,0,5,0,0,3,0,2,0,1,1,0.20151438676653838,True
1,1,1,3,3,0,0,3,0,1,0,0.06981636071591016,True
1,1,0,0,6,1,2,0,1,0,1,0.9541077877055129,False
1,0,0,2,5,1,0,0,3,1,0,0.2593947587642255,True
1,3,0,1,4,0,0,0,1,1,2,0.03772512403235553,True
1,5,1,1,0,1,3,1,0,0,0,0.9734593370118422,False
1,0,2,1,2,3,0,1,1,1,1,0.9171369692439265,False
1,3,1,3,0,1,0,0,0,3,1,0.9574647154845101,False
1,1,2,4,1,0,3,0,0,0,1,0.11384046706686858,True
1,0,1,1,6,0,0,0,2,0,2,0.02407728593984863,True
1,4,3,1,0,0,0,2,2,0,0,0.09030991063800568,True
1,3,0,0,0,5,2,0,0,1,1,0.8794289626110722,False
1,2,0,3,0,3,1,0,1,2,0,0.9189620292904704,False
1,1,1,2,0,4,0,2,0,0,2,0.8798924718487909,False
1,3,0,2,2,1,1,0,1,2,0,0.41234486984520663,True
1,0,3,1,2,2,0,0,4,0,0,0.9588278587365173,False
1,1,0,0,1,6,0,2,1,1,0,0.07788371003125726,True
1,0,1,0,5,2,0,2,2,0,0,0.07294555797408843,True
1,3,0,1,2,2,1,2,0,1,0,0.0986243990988224,True
1,4,1,1,1,1,0,2,0,0,2,0.9385907774751594,False
1,1,0,4,1,2,0,2,1,0,1,0.9379592941398293,False
1,0,0,5,2,1,2,0,2,0,0,0.9724454331207715,False
1,2,0,2,1,3,2,1,0,1,0,0.9174262146980847,False
1,0,0,3,3,2,2,0,0,0,2,0.9185317850892357,False
1,0,1,4,3,0,0,2,0,2,0,0.06846451965293028,True
1,5,1,2,0,0,2,0,1,0,1,0.9723778714777428,False
1,0,2,1,3,2,1,1,1,1,0,0.08098987787500886,True
1,1,0,4,0,3,0,1,0,2,1,0.9178104409369104,False
1,1,2,0,5,0,0,1,3,0,0,0.0655781328354871,True
1,2,1,1,4,0,1,1,0,0,2,0.03265267093734333,True
1,0,4,1,3,0,0,2,0,0,2,0.029308759250321052,True
1,1,0,0,6,1,0,1,0,1,2,0.225510298014372,True
1,0,0,1,7,0,0,0,1,2,1,0.04249072883281272,True
1,0,4,3,1,0,0,1,0,2,1,0.056280523878903886,True
1,0,1,1,3,3,2,0,1,1,0,0.9219653919304597,False
1,1,2,0,5,0,1,2,1,0,0,0.06521597222222222,True
1,0,2,0,6,0,1,0,2,1,0,0.0619,True
1,0,3,0,3,2,1,0,0,2,1,0.224334951113946,True
1,2,0,4,2,0,0,1,1,1,1,0.11217550737042932,True
1,3,1,4,0,0,0,1,1,2,0,0.13192592140729426,True
1,2,0,1,3,2,0,2,1,1,0,0.07721789918511558,True
1,0,0,8,0,0,1,2,0,1,0,0.6604409091683754,False
1,4,0,3,1,0,3,0,0,1,0,0.919291457354175,False
1,1,3,0,0,4,0,2,0,2,0,0.0149939435040387,True
1,2,0,2,4,0,2,0,2,0,0,0.08326272953053557,True
1,4,0,0,3,1,2,0,1,1,0,0.9639519550689299,False
1,0,4,3,0,1,0,0,0,1,3,0.9191163987029319,False
1,3,0,0,4,1,1,3,0,0,0,0.08609765133919005,True
1,3,0,1,1,3,0,3,0,0,1,0.9181425444754949,False
1,0,3,3,2,0,1,0,1,2,0,0.07136759283445235,True
1,1,1,3,3,0,0,2,1,0,1,0.058787052138841396,True
1,4,3,0,0,1,0,1,1,0,2,0.9386581681130629,False
1,5,0,2,0,1,0,0,0,0,4,0.8985234692889146,False
1,1,1,1,5,0,0,0,1,0,3,0.008250804778638597,True
1,0,0,2,3,3,2,0,2,0,0,0.9383628304305878,False
1,3,0,1,0,4,2,2,0,0,0,0.9027813313149142,False
1,0,0,2,0,6,1,3,0,0,0,0.5375498086671356,False
1,1,4,1,2,0,1,1,2,0,0,0.07251316662766626,True
1,1,2,3,1,1,0,0,3,0,1,0.9571938287582066,False
1,1,2,0,2,3,2,1,1,0,0,0.9138131614058075,False
1,0,3,2,3,0,0,0,2,1,1,0.05168373089815092,True
1,2,0,0,0,6,0,0,0,1,3,0.819428962611072,False
1,2,3,1,1,1,1,2,0,1,0,0.08537368481964323,True
1,6,1,0,0,1,0,2,0,2,0,0.09918398479460283,True
1,0,1,3,1,3,1,1,0,0,2,0.8989891276287816,False
1,0,5,1,2,0,0,2,2,0,0,0.06899722222222224,True
1,2,1,4,0,1,0,0,2,2,0,0.9525418883433596,False
1,0,0,0,8,0,2,1,0,0,1,0.040000000000000036,True
1,2,2,1,3,0,1,0,1,0,2,0.03811697379948904,True
1,0,2,0,1,5,2,0,1,0,1,0.8795500545477628,False
1,4,0,4,0,0,0,0,0,3,1,0.9770656990921454,False
1,1,2,0,3,2,2,0,1,1,0,0.22924001678336375,True
1,3,1,1,0,3,0,1,0,2,1,0.9178533125288714,False
1,4,1,2,0,1,1,2,0,0,1,0.9598924718487918,False
1,0,2,2,0,4,1,1,0,2,0,0.0547226430864563,True
1,2,1,1,1,3,2,0,1,1,0,0.9308517259136934,False
1,2,4,0,1,1,0,0,0,0,4,0.8965247853863553,False
1,4,1,0,0,3,0,0,2,0,2,0.8994818588106429,False
1,1,0,5,2,0,1,0,2,0,1,0.6284658076495366,False
1,1,4,1,2,0,0,0,0,4,0,0.065775,True
1,0,5,1,2,0,1,3,0,0,0,0.06899722222222222,True
1,3,0,3,1,1,0,4,0,0,0,0.10302345639489208,True
1,2,3,2,1,0,4,0,0,0,0,0.09556513238420868,True
1,2,0,1,2,3,0,2,0,1,1,0.9175562420721125,False
1,3,1,3,1,0,0,0,2,1,1,0.19572889750783587,True
1,2,1,0,4,1,1,0,2,0,1,0.9580493672112584,False
1,3,0,1,1,3,0,0,1,2,1,0.9179814203366364,False
1,1,3,3,1,0,1,1,0,1,1,0.06485015561074746,True
1,4,2,1,1,0,0,0,1,1,2,0.06975403388380373,True
1,0,1,1,3,3,1,1,1,1,0,0.08256002037449935,True
1,1,0,3,1,3,2,0,1,1,0,0.9318811218688348,False
1,2,1,0,3,2,0,0,1,0,3,0.8987549767368185,False
1,1,0,3,1,3,1,1,0,1,1,0.9185815977293599,False
1,0,2,1,1,4,0,0,1,3,0,0.027201267772466283,True
1,2,0,0,2,4,0,2,0,1,1,0.8972756963883016,False
1,0,1,3,4,0,1,0,2,0,1,0.05496332795497824,True
1,0,3,2,2,1,4,0,0,0,0,0.9793219894762085,False
1,0,1,1,5,1,2,1,0,0,1,0.9506971913988171,False
1,3,0,1,2,2,0,2,0,1,1,0.9375562420721126,False
1,3,0,3,1,1,0,2,1,0,1,0.9587663299405849,False
1,0,8,0,0,0,1,1,0,0,2,0.031116205327872314,True
1,4,4,0,0,0,0,4,0,0,0,0.07297946539521327,True
1,1,3,1,2,1,1,3,0,0,0,0.08018018436189443,True
1,0,4,2,2,0,0,0,1,1,2,0.033453198233683146,True
1,0,0,4,2,2,1,1,0,2,0,0.09472264300015959,True
1,1,0,1,3,3,2,0,0,2,0,0.12187554401591658,True
1,1,2,4,1,0,2,2,0,0,0,0.09018406525531585,True
1,1,4,1,0,2,0,1,0,0,3,0.8966357874835106,False
1,1,2,2,0,3,3,1,0,0,0,0.9334293247443954,False
1,2,2,3,1,0,3,1,0,0,0,0.1031148036823123,True
1,5,0,0,0,3,1,0,0,2,1,0.9185175055437945,False
1,1,2,0,2,3,1,1,0,2,0,0.04201878492471528,True
1,3,2,1,0,2,0,0,1,3,0,0.08699089777755993,True
1,0,2,2,2,2,2,0,1,0,1,0.9390562078342566,False
1,0,0,8,0,0,0,0,2,1,1,0.9695899904106113,False
1,1,0,7,0,0,0,1,2,0,1,0.9710974644746281,False
1,0,5,0,2,1,0,0,2,0,2,0.9325017096075228,False
1,0,1,1,2,4,0,1,1,2,0,0.03326131455781636,True
1,0,4,2,2,0,0,0,4,0,0,0.07503009718716726,True
1,2,3,2,0,1,0,1,0,3,0,0.07121609410207151,True
1,1,3,0,4,0,0,1,1,0,2,0.027747092143012724,True
1,4,1,2,0,1,0,2,0,1,1,0.9594483328689164,False
1,1,4,0,1,2,0,0,0,2,2,0.9010194808879786,False
1,0,5,1,1,1,1,2,1,0,0,0.09337636383514696,True
1,2,3,0,0,3,4,0,0,0,0,0.9383148529004608,False
1,5,2,0,1,0,0,1,0,1,2,0.058870766913707996,True
1,1,2,2,2,1,1,0,3,0,0,0.978331187652932,False
1,1,1,2,1,3,2,0,0,1,1,0.918808748567257,False
1,3,0,1,2,2,0,0,0,2,2,0.9169089577097924,False
1,0,5,1,0,2,0,1,3,0,0,0.2529065535847552,True
1,0,0,4,2,2,0,0,0,2,2,0.9174305491545655,False
1,4,1,1,2,0,0,2,1,1,0,0.07905814843227055,True
1,4,0,0,2,2,3,0,0,1,0,0.9479774847618522,False
1,2,1,3,2,0,1,0,2,0,1,0.10760056426778129,True
1,1,1,1,2,3,1,0,2,1,0,0.9277280521659979,False
1,2,2,0,1,3,1,0,1,2,0,0.12187554402708092,True
1,1,2,4,1,0,3,0,1,0,0,0.13384548872359894,True
1,4,0,1,1,2,2,0,0,1,1,0.9389069433984366,False
1,1,2,0,5,0,1,0,0,3,0,0.06113263888888888,True
1,2,0,0,5,1,0,1,0,1,2,0.9285138833460016,False
1,4,4,0,0,0,1,0,1,0,2,0.054591271443729654,True
1,0,2,0,6,0,0,3,1,0,0,0.06333055555555554,True
1,0,3,1,1,3,2,1,0,0,1,0.9167213223021561,False
1,1,0,3,4,0,1,0,0,1,2,0.03772512403235553,True
1,3,1,0,4,0,0,0,1,1,2,0.03244806206036395,True
1,0,1,5,0,2,1,1,0,0,2,0.9171853219210376,False
1,0,5,0,0,3,2,0,1,0,1,0.9166357874835103,False
1,6,2,0,0,0,0,1,1,2,0,0.09452912703100613,True
1,2,1,0,3,2,0,1,1,1,1,0.9354128643957242,False
1,2,4,2,0,0,3,1,0,0,0,0.08609539009897302,True
1,0,5,0,1,2,0,1,2,1,0,0.06848444928363544,True
1,0,2,1,1,4,0,1,1,0,2,0.8798876163342085,False
1,0,2,0,1,5,0,2,2,0,0,0.09566736100281407,True
1,0,1,1,6,0,0,0,1,0,3,0.004077285939848664,True
1,0,7,0,1,0,0,1,0,1,2,0.03135017061224496,True
1,1,1,4,2,0,0,3,1,0,0,0.08077865733495476,True
1,1,0,3,3,1,0,1,2,1,0,0.175286074094512,True
1,0,2,4,2,0,0,0,0,4,0,0.06772980415104694,True
1,2,2,1,1,2,1,0,1,1,1,0.9389452290567097,False
1,1,0,1,3,3,0,1,0,3,0,0.031216094061869225,True
1,1,0,3,4,0,2,0,0,2,0,0.06888400541297386,True
1,1,5,0,1,1,0,1,1,1,1,0.25484027063753384,True
1,1,4,2,1,0,1,0,0,3,0,0.07014067523575157,True
1,0,1,2,2,3,0,0,0,3,1,0.9148724444537362,False
1,1,1,0,6,0,2,1,1,0,0,0.06355063778837539,True
1,3,1,0,3,1,0,1,0,3,0,0.06641274249168473,True
1,6,0,2,0,0,2,0,1,0,1,0.977777777777778,False
1,5,1,2,0,0,1,0,1,1,1,0.9691421266805953,False
1,0,1,6,1,0,0,0,0,0,4,0.5781109522740533,False
1,3,0,1,3,1,4,0,0,0,0,0.9789020136773879,False
1,1,3,2,0,2,1,0,2,0,1,0.9385823626415323,False
1,2,1,4,0,1,1,0,0,2,1,0.9576226385071493,False
1,1,2,2,2,1,1,0,0,2,1,0.9565392670716333,False
1,6,0,1,0,1,0,1,0,3,0,0.14676443854343144,True
1,3,2,1,0,2,2,0,0,1,1,0.9394072460978294,False
1,1,0,1,0,6,0,0,4,0,0,0.8774264579157718,False
1,3,0,0,5,0,2,1,0,0,1,0.04936143885560767,True
1,5,0,0,0,3,0,0,1,0,3,0.8796692766678234,False
1,0,1,4,0,3,0,0,4,0,0,0.9303629430327371,False
1,0,6,0,2,0,0,0,0,3,1,0.05058794844436733,True
1,1,1,0,4,2,0,2,1,0,1,0.931408008655094,False
1,1,1,6,0,0,1,1,0,0,2,0.9554404445054462,False
1,0,1,0,2,5,1,0,1,2,0,0.08187554401717707,True
1,0,0,3,4,1,0,1,3,0,0,0.9699180036639363,False
1,2,0,2,0,4,3,0,1,0,0,0.9177777777777772,False
1,0,3,0,4,1,1,0,0,0,3,0.9114080086550939,False
1,0,2,3,1,2,0,0,0,2,2,0.9179790663079983,False
1,0,0,7,0,1,3,1,0,0,0,0.9784282574818246,False
1,4,0,2,0,2,2,0,0,2,0,0.9387863119661549,False
1,2,2,3,0,1,0,0,2,2,0,0.41234486984520663,True
1,1,3,3,0,1,1,1,2,0,0,0.9754137587440702,False
1,0,2,3,0,3,2,1,0,1,0,0.39470219632014647,True
1,0,7,0,1,0,3,0,0,0,1,0.049632638888888934,True
1,6,0,1,0,1,0,0,1,2,1,0.9583729025788411,False
1,5,0,1,1,1,1,1,0,1,1,0.9589431262837177,False
1,1,1,0,2,4,0,1,0,3,0,0.011216094061976394,True
1,2,5,0,1,0,1,3,0,0,0,0.06963263888888889,True
1,1,0,3,3,1,1,1,1,1,0,0.17455383482190065,True
1,1,0,3,4,0,0,0,0,1,3,0.017725124032355554,True
1,0,5,0,0,3,1,0,3,0,0,0.9402398786220697,False
1,1,0,1,6,0,1,0,1,0,2,0.02520198039038474,True
1,1,1,6,0,0,0,0,2,2,0,0.31024279667144317,False
1,0,3,0,1,4,2,0,0,1,1,0.8957630840725408,False
1,3,0,1,4,0,1,2,1,0,0,0.07333509003315569,True
1,3,2,1,2,0,2,0,0,1,1,0.06579389218381701,True
1,0,5,0,2,1,0,1,1,1,1,0.13271180786931222,True
1,3,2,2,0,1,1,3,0,0,0,0.12073260445365852,True
1,3,0,0,4,1,1,2,1,0,0,0.12477659743827614,True
1,0,1,4,0,3,0,0,2,2,0,0.9125418883433597,False
1,0,1,4,2,1,0,2,0,1,1,0.9584626027536348,False
1,0,6,0,0,2,2,0,2,0,0,0.9578252431270092,False
1,4,1,1,0,2,3,0,1,0,0,0.9592343255381933,False
1,1,0,0,6,1,0,0,1,3,0,0.06713767038634283,True
1,5,2,0,1,0,1,1,1,0,1,0.0900436888508507,True
1,0,1,0,0,7,0,0,0,0,4,0.7797824834558642,False
1,1,1,1,1,4,0,4,0,0,0,0.025857773190112312,True
1,1,1,1,4,1,0,1,2,0,1,0.9580563750290779,False
1,1,7,0,0,0,2,0,1,1,0,0.0704302880840733,True
1,2,4,1,1,0,0,1,0,2,1,0.056280523878903886,True
1,0,2,3,3,0,0,1,2,1,0,0.07068699837028763,True
1,4,0,0,1,3,1,1,1,0,1,0.919693516612764,False
1,0,5,0,3,0,2,1,0,1,0,0.06724375,True
1,0,0,2,4,2,1,0,0,3,0,0.056822746291113446,True
1,4,0,0,2,2,1,0,0,3,0,0.08699089775599188,True
1,1,3,0,2,2,2,0,1,1,0,0.22924001678478828,True
1,0,3,0,5,0,0,0,0,3,1,0.04488632073950621,True
1,3,2,0,0,3,0,0,0,0,4,0.8594834422818974,False
1,0,1,6,0,1,0,3,1,0,0,0.18843912812422434,True
1,0,5,2,1,0,2,0,2,0,0,0.07651281317997685,True
1,0,1,2,3,2,1,0,0,1,2,0.9176735115018562,False
1,1,1,1,5,0,0,1,2,0,1,0.04718486691281526,True
1,1,3,0,1,3,0,3,0,0,1,0.9049569876581768,False
1,0,0,1,5,2,0,1,0,0,3,0.8954778265223847,False
1,3,1,0,1,3,1,0,0,0,3,0.8794009401355332,False
1,1,3,0,2,2,0,0,1,3,0,0.05037910405397683,True
1,2,0,3,3,0,1,1,0,1,1,0.0683268488754392,True
1,2,0,1,5,0,2,1,0,0,1,0.04936143885560767,True
1,2,0,0,4,2,2,0,0,0,2,0.9176604372727624,False
1,4,1,1,0,2,0,3,1,0,0,0.15877850870665475,True
1,2,1,1,2,2,2,0,2,0,0,0.9589973614443013,False
1,2,3,1,2,0,0,1,0,0,3,0.018085923361899667,True
1,1,0,4,0,3,3,0,0,0,1,0.9171741968973175,False
1,3,0,1,0,4,0,0,0,2,2,0.8785123282616932,False
1,4,0,1,2,1,0,3,1,0,0,0.12021473736092342,True
1,0,2,0,2,4,0,0,1,2,1,0.8950535631003572,False
1,0,1,4,3,0,1,0,1,1,1,0.062052283062933755,True
1,1,2,1,1,3,0,1,0,2,1,0.9131799487091693,False
1,1,0,2,2,3,0,1,1,1,1,0.9184596080457902,False
1,0,0,3,3,2,0,4,0,0,0,0.059583427686683905,True
1,1,0,2,4,1,1,2,1,0,0,0.12905409384996183,True
1,2,1,2,1,2,1,1,0,0,2,0.9195010889982234,False
1,0,0,3,0,5,1,0,0,2,1,0.8778077883819986,False
